,9,10,11,12,1,2,3,4
0.01,1e-08,1e-08,1e-08,1e-08,0.0012747577450670051,0.00041191870146518574,0.0019320448335046997,0.031258882510210584
0.02,1e-08,1e-08,1e-08,1e-08,0.0025495154901340102,0.0008238374029303715,0.0038640896670093993,0.03271011175599533
0.03,1e-08,1e-08,1e-08,1e-08,0.0038242732352010153,0.0012357561043955573,0.005796134500514099,0.034161341001780074
0.04,1e-08,1e-08,1e-08,1e-08,0.0050990309802680205,0.001647674805860743,0.007728179334018799,0.03561257024756481
0.05,1e-08,1e-08,1e-08,1e-08,0.006373788725335026,0.002059593507325929,0.009660224167523499,0.03706379949334956
0.06,1e-08,1e-08,1e-08,1e-08,0.007648546470402031,0.0024715122087911145,0.011592269001028197,0.0385150287391343
0.07,1e-08,1e-08,1e-08,1e-08,0.008923304215469038,0.0028834309102563002,0.013524313834532899,0.03996625798491905
0.08,1e-08,1e-08,1e-08,1e-08,0.010198061960536041,0.003295349611721486,0.015456358668037597,0.04141748723070379
0.09,1e-08,1e-08,1e-08,1e-08,0.011472819705603045,0.0037072683131866716,0.017388403501542297,0.04286871647648853
0.1,1e-08,1e-08,1e-08,1e-08,0.012747577450670051,0.004119187014651858,0.019320448335046998,0.044319945722273275
0.11,1e-08,1e-08,1e-08,1e-08,0.014022335195737055,0.004531105716117043,0.021252493168551698,0.04577117496805802
0.12,1e-08,1e-08,1e-08,1e-08,0.014232960174909852,0.004943024417582228,0.023184538002056394,0.05223279514249176
0.13,1e-08,1e-08,1e-08,1e-08,0.014310568558345872,0.008164988081322754,0.029651126953338495,0.059320714183006606
0.14,1e-08,1e-08,1e-08,1e-08,0.014388176941781891,0.014196996707338618,0.04065226002239799,0.06640863322352147
0.15,1e-08,1e-08,1e-08,1e-08,0.01446578532521791,0.020229005333354467,0.05165339309145746,0.07349655226403631
0.16,1e-08,1e-08,1e-08,1e-08,0.01454339370865393,0.02626101395937033,0.06265452616051695,0.08058447130455118
0.17,1e-08,1e-08,1e-08,1e-08,0.01462100209208995,0.032293022585386195,0.07365565922957645,0.08767239034506605
0.18,1e-08,1e-08,1e-08,1e-08,0.01469861047552597,0.038325031211402044,0.0846567922986359,0.09476030938558089
