k,ID,log10_prob_irrigated,log10_prob_dryland,oxford-dryland_pg_yr1,oxford-dryland_pg_m07,oxford-dryland_pg_m08,oxford-dryland_pg_m09,oxford-dryland_pg_m10,oxford-dryland_pg_m11,oxford-dryland_pg_m12,oxford-dryland_pg_m01,oxford-dryland_pg_m02,oxford-dryland_pg_m03,oxford-dryland_pg_m04,oxford-dryland_pg_m05,oxford-dryland_pg_m06,eyrewell-irrigated_pg_yr1,eyrewell-irrigated_pg_m07,eyrewell-irrigated_pg_m08,eyrewell-irrigated_pg_m09,eyrewell-irrigated_pg_m10,eyrewell-irrigated_pg_m11,eyrewell-irrigated_pg_m12,eyrewell-irrigated_pg_m01,eyrewell-irrigated_pg_m02,eyrewell-irrigated_pg_m03,eyrewell-irrigated_pg_m04,eyrewell-irrigated_pg_m05,eyrewell-irrigated_pg_m06,oxford-irrigated_pg_yr1,oxford-irrigated_pg_m07,oxford-irrigated_pg_m08,oxford-irrigated_pg_m09,oxford-irrigated_pg_m10,oxford-irrigated_pg_m11,oxford-irrigated_pg_m12,oxford-irrigated_pg_m01,oxford-irrigated_pg_m02,oxford-irrigated_pg_m03,oxford-irrigated_pg_m04,oxford-irrigated_pg_m05,oxford-irrigated_pg_m06,eyrewell-store400_pg_yr1,eyrewell-store400_pg_m07,eyrewell-store400_pg_m08,eyrewell-store400_pg_m09,eyrewell-store400_pg_m10,eyrewell-store400_pg_m11,eyrewell-store400_pg_m12,eyrewell-store400_pg_m01,eyrewell-store400_pg_m02,eyrewell-store400_pg_m03,eyrewell-store400_pg_m04,eyrewell-store400_pg_m05,eyrewell-store400_pg_m06,oxford-store400_pg_yr1,oxford-store400_pg_m07,oxford-store400_pg_m08,oxford-store400_pg_m09,oxford-store400_pg_m10,oxford-store400_pg_m11,oxford-store400_pg_m12,oxford-store400_pg_m01,oxford-store400_pg_m02,oxford-store400_pg_m03,oxford-store400_pg_m04,oxford-store400_pg_m05,oxford-store400_pg_m06,eyrewell-store600_pg_yr1,eyrewell-store600_pg_m07,eyrewell-store600_pg_m08,eyrewell-store600_pg_m09,eyrewell-store600_pg_m10,eyrewell-store600_pg_m11,eyrewell-store600_pg_m12,eyrewell-store600_pg_m01,eyrewell-store600_pg_m02,eyrewell-store600_pg_m03,eyrewell-store600_pg_m04,eyrewell-store600_pg_m05,eyrewell-store600_pg_m06,oxford-store600_pg_yr1,oxford-store600_pg_m07,oxford-store600_pg_m08,oxford-store600_pg_m09,oxford-store600_pg_m10,oxford-store600_pg_m11,oxford-store600_pg_m12,oxford-store600_pg_m01,oxford-store600_pg_m02,oxford-store600_pg_m03,oxford-store600_pg_m04,oxford-store600_pg_m05,oxford-store600_pg_m06,eyrewell-store800_pg_yr1,eyrewell-store800_pg_m07,eyrewell-store800_pg_m08,eyrewell-store800_pg_m09,eyrewell-store800_pg_m10,eyrewell-store800_pg_m11,eyrewell-store800_pg_m12,eyrewell-store800_pg_m01,eyrewell-store800_pg_m02,eyrewell-store800_pg_m03,eyrewell-store800_pg_m04,eyrewell-store800_pg_m05,eyrewell-store800_pg_m06,oxford-store800_pg_yr1,oxford-store800_pg_m07,oxford-store800_pg_m08,oxford-store800_pg_m09,oxford-store800_pg_m10,oxford-store800_pg_m11,oxford-store800_pg_m12,oxford-store800_pg_m01,oxford-store800_pg_m02,oxford-store800_pg_m03,oxford-store800_pg_m04,oxford-store800_pg_m05,oxford-store800_pg_m06,irr_type
rsl-011085_bad_irr,rsl-011085,-13.39766984650321,-7.652942351606516,1583.2814775917534,155,310,309.20011318545664,306.35505996777573,342.64233394291676,8.107089063662086,0.0,0.0,0.0,0.9701699506595526,1.0067114812827755,150,12030.099691835003,310,465,1637.3279615809408,2136.059577046063,2080.5399808963016,2157.5573512942165,2408.266071679477,553.2775730154234,70.76423713854574,49.512483073363796,11.794456110671618,150,9859.818780248288,155,310,1098.000988712442,1523.2123329577998,1585.184990708033,1836.5037194984616,2246.0041150390452,662.8561083371173,149.28178379195532,128.26670722553516,15.508033977898876,150,13142.863065226697,310,465,1662.952693288423,2170.576943854932,2113.2764134289773,2188.3634587903234,2449.0711388531568,1272.2305054949736,209.20936031051895,124.49355998726018,27.68899121813165,150,11074.202591183124,155,310,1109.2831735478308,1591.189244748927,1638.7897848864443,1874.6691972206668,2250.1084243059627,1297.146577543671,392.2209168729735,273.0404527532444,32.754819303405434,150,13744.01727287915,310,465,1669.590825242538,2182.9913740568763,2126.992495759761,2203.924251653379,2463.5177422759252,1584.0617984966943,360.8879109812103,187.29494027987832,39.75593413288718,150,11683.630159953085,155,310,1115.5720434121556,1599.5034801818551,1648.877930379508,1887.7987955030378,2263.569462730689,1541.4416881344569,608.721419931817,358.65553708454036,44.48980259502599,150,14313.434953195014,310,465,1672.3464399004724,2187.929074053542,2132.354894197792,2209.467948914957,2468.8862758871187,1805.625641958643,601.6234927180634,255.88888106265802,54.312304501767926,150,12280.707001857527,155,310,1119.607739676502,1604.9661115150666,1655.4344493261706,1896.3969880823242,2272.28443198903,1661.9247478658822,933.6775135022367,463.5681356859136,57.846884214400525,150,bad
rsl-011428_bad_irr,rsl-011428,-12.730955837567278,-7.366439584382188,3496.3658814301575,155,310,422.36131959799405,1190.3229436237823,1215.2823658409443,40.30637754553016,1.298247408215962,0.0,0.0,1.5350660581736706,10.259561355516908,150,11968.378486434205,310,465,1143.4858767462028,2382.12243180713,1858.9939855179925,2337.931799298023,2419.30120680575,589.6358523595059,32.72869742952755,159.2999844318958,119.87865203817712,150,9670.248754298203,155,310,401.06492973220776,1790.0314637377708,1404.7995312421672,2076.759499372612,2252.2007731952317,685.5324517946742,98.21349669385819,262.2607214678507,84.38588706183181,150,13297.288926993711,310,465,1162.3402777350577,2420.3521628545313,1888.213089455381,2373.564962441345,2459.6265219134525,1282.612055833976,149.12932617089308,417.7600484849834,218.69048210409218,150,10966.847945242116,155,310,337.9073092634687,1871.7483403443525,1460.1784912957999,2106.8373982451367,2258.3952716547115,1312.2191233218505,336.53998576858464,515.5921515932858,152.42987375492658,150,14035.665331290425,310,465,1167.1181404821812,2432.8610575861476,1899.6710987915042,2388.294832307151,2474.0431756259513,1593.0525326302086,297.48435582101536,587.4900590550615,270.650078991204,150,11668.910522321565,155,310,343.1980258221401,1880.8612492918999,1468.251187551451,2119.632319379709,2271.6712399445796,1538.5716526617398,571.404328653669,670.2483610202017,190.07215799617475,150,14757.491634892902,310,465,1169.1023236503454,2437.8721880755174,1904.161692926925,2393.965125289658,2478.5076174037445,1791.5567607892626,552.6140609220466,786.1730261983272,318.53883963707443,150,12355.121957424919,155,310,346.5749242222654,1886.8041062472855,1473.5154217301088,2127.9084332184802,2280.216312476908,1635.090809427087,926.7670987431832,837.7736876824392,225.47116367716322,150,bad
rsl-011447_bad_irr,rsl-011447,-13.749170584266833,-7.25432056258674,1833.6267036724726,155,310,300.25850566375846,312.55465742380824,480.18946740121027,4.337182128598815,26.026511652550024,62.103802737356084,0.7688981512539189,12.845308111106178,19.542370402830368,150,11698.850617137809,310,465,1575.3951458340623,2137.056007010553,2523.950860089189,815.7027464582148,1141.678056294642,1218.2607190283518,751.9701607594234,484.2350322709589,125.60188939241306,150,10339.685833795573,155,310,897.0827059084108,1550.9106847928708,2141.230744407381,907.9893809684283,1302.1176888321934,1357.62905813991,902.0823926035732,562.1496428111801,103.49353533162498,150,13819.78375411815,310,465,1599.426714446157,2171.36742225399,2556.866481241149,1646.7743883962312,1469.7635099674596,1528.094805089463,1068.1629677034596,668.9052084877443,185.4222565324958,150,12490.647234599926,155,310,835.6626813236894,1624.8959949283758,2187.6729487226253,1690.8349679568496,1635.2790318426605,1619.187546998895,1273.0764017369736,844.7117130480356,164.32594804182176,150,14660.326741621084,310,465,1605.6216735745759,2183.199567506287,2571.716742511609,2013.4152267883883,1656.7571310329495,1643.0596247452895,1146.8060642525677,713.6748924849808,201.0758187244362,150,13195.744554220293,155,310,843.4075210316531,1632.8544795637185,2200.150398956566,1975.6226481961378,1810.0752493421896,1702.845483741965,1339.794049314961,896.7931502793022,179.20157379379847,150,15280.911754635283,310,465,1608.1967390286434,2187.892877040858,2577.439025951622,2278.0814231761005,1848.4184057459568,1711.4239380029192,1195.3192429780363,739.1760630259623,209.96403968518428,150,13683.824492284844,155,310,848.3080890290788,1638.0492222680746,2208.2542232404044,2131.08274719899,1963.2060706912716,1753.911883684673,1393.664604194247,942.2176557653697,190.12999621273514,150,bad
rsl-012246_bad_irr,rsl-012246,-10.89035123902996,-7.270562480741565,3065.8462226868824,155,310,172.71371673704795,265.2472521609257,1265.6161963191096,489.146749557316,19.300840744946974,0.0,5.07378328951402,175.93884465162287,57.808839226399165,150,11017.057508205166,310,465,1118.4900328234312,2075.5575742356946,2238.49367859493,2146.8942150471976,1435.830808059694,139.4510631956301,212.83618937890006,606.8809016557992,117.62304521388904,150,8839.517075004196,155,310,360.6257605636811,1468.5429771868005,1769.6080263265292,1855.2026182553411,1613.773987174515,217.86620887928663,288.5871887353878,584.4358215139683,65.8744863686861,150,12224.662676165155,310,465,1141.2494231653695,2113.0416928791224,2271.3392286475832,2176.4123507680865,2154.8156439619625,229.73167641583493,297.04722565790166,763.9989795063988,152.0264551628961,150,9948.518460833504,155,310,294.0905147555063,1538.3552427026643,1834.0377394214402,1896.9545793361194,2162.133828116968,414.6649276311686,388.0635354233017,721.6281467375769,83.58994670875718,150,12817.531776631153,310,465,1146.021983810034,2124.2893996628277,2284.7934677070098,2190.720751157185,2395.843450070778,379.94335822391093,345.40164586725405,851.4032929849351,174.11442714721804,150,10585.764033154792,155,310,299.3377222222366,1546.280453041045,1843.9972445617161,1908.8228399219943,2249.9364906239293,708.0701798776689,494.6301128723694,821.0525081331422,98.6364819006907,150,13491.174831934384,310,465,1148.009992089378,2128.887985187719,2290.0136824048036,2196.1527577025595,2466.3094991653666,709.7231521332897,452.6340547258564,973.544885151408,200.89882337400343,150,11263.725298048163,155,310,302.65773179462315,1551.4341261225572,1850.493663055361,1916.5180781493066,2264.547311533976,1050.5801093074558,650.7543420699485,945.0829648790726,116.65697113586094,150,bad
rsl-012255_bad_irr,rsl-012255,-10.605283740707213,-6.4906449607387255,1645.4927195636824,155,310,300.25850566375846,312.55465742380824,407.7204363524822,8.313953181608001,0.0,0.0,0.0,0.0,1.6451669420254005,150,12366.400347999308,310,465,1575.2124304585134,2133.102594000076,2275.9688606667587,2380.418120523069,2294.0708227283812,636.914309661957,76.66168997218682,47.76061069793254,21.29090929043279,150,10086.020895819833,155,310,896.9627218564946,1542.4251907229807,1855.2734551941157,2112.8694039516367,2051.922836539125,669.731600980776,148.5994772799929,131.63579954390784,61.60040975080302,150,13449.223292604833,310,465,1599.426714446157,2168.3671321000365,2308.138871483958,2410.001133583683,2323.619687516229,1354.431053147221,208.17807592914434,107.64229186048622,44.41833253791933,150,11242.718358114618,155,310,835.6626813236894,1618.503645639321,1912.7740277764758,2142.2181436028454,2070.2461148553407,1348.320242273641,369.77716283963275,228.59252453002793,101.62381527364505,150,14046.532398937668,310,465,1605.6216735745759,2180.16007910206,2322.112021102215,2425.3068347675357,2339.521037767998,1665.7895474202332,362.3611552239339,151.03511671130414,69.62493326781195,150,11854.587466383648,155,310,843.4075210316531,1626.3649787189083,1923.6754133099712,2155.6322036471274,2084.0487414408535,1617.4020032311591,560.6875428605316,299.0963067956057,129.2727553478393,150,14615.300719081002,310,465,1608.1967390286434,2184.8518624300273,2327.526861957333,2431.109088641149,2345.069215671855,1883.3136253897796,600.0095216454251,211.4863798925085,98.73742442428035,150,12459.348337147945,155,310,848.3080890290788,1631.5029714835694,1930.7475302766172,2164.309476123084,2092.9996804885063,1775.929873530099,845.6744367388928,391.4806636875271,163.39561579056928,150,bad
rsl-012644_bad_irr,rsl-012644,-13.125973641177083,-6.80721487855267,1632.1351463471588,155,310,172.71371673704795,285.16092052017416,457.5697951208012,15.89938688016689,38.16076298261455,0.6074526325550299,0.0,14.694033426396047,32.32907804740279,150,11096.950480668758,310,465,1151.3155564731933,2560.0468525585156,2553.2667449249425,1622.3929884238369,1839.146437895375,342.3983153956692,8.522048353453554,50.77196594279729,44.08957070097549,150,9104.57936350826,155,310,397.9162195027226,1943.351298640474,2170.6912068258703,1559.2697046754583,1856.1116118361315,441.77055252196055,19.62929266761705,70.47873907029343,30.360737767731326,150,12248.342404403837,310,465,1180.3468037877024,2603.4800072309467,2587.77244903761,2130.385353970557,2125.545285541816,521.0965064378121,13.376576832034932,81.19862859207235,80.14079297328557,150,10232.255337728822,155,310,330.7404702917579,2022.080000329353,2222.6765967575197,1883.7148848970119,2041.6775342339588,833.7060697352644,62.0438267965439,160.4051272233746,60.210827464037585,150,12681.974839738868,310,465,1185.3607434974124,2617.11434224417,2602.7041935560615,2173.883108794628,2246.042160321425,689.6135711069986,21.230619669082,118.90816411084074,102.11793643824932,150,10740.16582251942,155,310,336.2003555890348,2032.1090771528225,2234.9236263254593,1900.7474494066566,2074.6925827429236,1087.0140590268938,126.14198382377252,242.31483660750874,91.0218518443469,150,13188.43696457567,310,465,1187.4379156943878,2622.540018509684,2608.4663817973897,2179.566686406787,2285.6536036332864,979.9548723162261,49.59321042236189,208.94063875891513,141.28363703663226,150,11351.743728154688,155,310,339.6591333096485,2038.6491531539655,2242.8909601522023,1908.5103654341115,2082.97679139785,1369.4474077641607,251.69443687268745,374.6600744939983,128.25540557606425,150,bad
rsl-012900_bad_irr,rsl-012900,-14.326715619082087,-8.007956856457673,1447.7370674030253,155,310,187.75203794986786,288.18755217690347,335.63249007135465,9.99145401206613,0.0,0.0,2.29955405569031,4.329345375225139,4.544633761917801,150,11056.10069125405,310,465,1600.4597746897095,2600.697035382068,2093.1674554292517,994.3522450300429,1748.63014051244,449.2368176363511,111.72632552861359,326.25138375026853,206.57951329530547,150,9236.042227534335,155,310,914.3360069628537,1982.5256449028939,1617.0081251986521,1016.1846081665161,1675.7454491124226,541.9825181486759,218.25398767499098,466.7851917681958,188.22069559913425,150,12771.597197072035,310,465,1637.2224671884803,2645.187301560071,2128.368784494145,1753.8118666298558,2096.9994001438695,643.715102790813,188.5026713949824,476.07796944111936,276.7116334286984,150,10962.456128469654,155,310,856.5158241726284,2072.0539826897534,1677.0022450808353,1675.5305075363817,1980.3026632022938,825.0228086429254,370.3335773984304,639.3043392278969,251.3901805185088,150,13426.670434987784,310,465,1643.7890676829659,2659.093528735584,2141.42961212897,2035.4969196877498,2249.7341578442906,724.9789534088914,220.09718680887534,527.6345811305758,299.41642755987976,150,11536.702437984646,155,310,864.4576732504742,2081.814569321767,1686.6450839005058,1834.4498109299711,2068.9127301986878,960.836331926374,448.8648410044887,702.3995935477391,273.32180390463924,150,13921.819557438721,310,465,1646.487703261715,2664.651321505943,2146.5203225585988,2160.778489564925,2335.11403559034,872.3469819100834,267.7805114066625,583.088854695122,320.05133694532935,150,12087.165953097761,155,310,869.507321327172,2088.167309042383,1692.9266130326969,1878.170897513437,2098.8987452735937,1175.1596537816392,585.3961595443633,783.6920087199514,300.2472448625244,150,bad
rsl-013150_bad_irr,rsl-013150,-12.505678508875565,-7.238072268698533,1592.5607339216206,155,310,300.25850566375846,324.57833883771946,342.61841313743304,10.105476282709652,0.0,0.0,0.0,0.0,0.0,150,12309.998942048831,310,465,1614.4355079552447,2600.3567377796503,2092.580105312495,2101.4515353203524,2278.4263366567643,605.3967663851239,39.891857943289914,34.14100142402375,18.319093271886985,150,9765.4905504655,155,310,933.8725329330429,1980.0734801056094,1615.0772045730255,1810.937973856129,2053.8817220343467,637.772451541131,50.609344062546775,52.02863523336276,16.237206126305427,150,13368.606029975344,310,465,1638.8835808458086,2640.0770187976705,2124.7103903441903,2160.448472167187,2336.8117002224317,1260.6117549127976,143.70024460146612,99.62863452017682,38.734233563617856,150,10870.268388334902,155,310,872.8005559944996,2068.2173638361614,1674.3647039851378,1859.009846527696,2077.098087631997,1274.572508086964,214.0026898720135,170.48128806590088,44.7213443345324,150,13965.03058031826,310,465,1645.3134325169697,2653.876231842851,2137.7632251753184,2175.2285581146157,2352.780520705063,1578.0602700311538,280.19972019762736,156.42044488090391,60.38817685375829,150,11479.206223035702,155,310,880.7529018046525,2078.0011341341497,1684.0419971218232,1871.842020478413,2091.247679596799,1525.6640692021447,409.3842892263767,256.29902770490554,66.97310376643962,150,14543.98866642081,310,465,1647.9737349459465,2659.3622862519237,2142.8620092791775,2181.0349060539693,2358.8313969037667,1801.5961735038156,516.0392545700724,229.36908043473582,81.9198244774018,150,12112.123770988625,155,310,885.788109315264,2084.3946673572423,1690.3292618836929,1880.0518394783962,2100.349433543001,1655.2724168468337,733.6558822999306,368.5833904608198,98.69876980344468,150,bad
rsl-013151_bad_irr,rsl-013151,-12.602588521883622,-7.238072268698533,1592.5607339216206,155,310,300.25850566375846,324.57833883771946,342.61841313743304,10.105476282709652,0.0,0.0,0.0,0.0,0.0,150,11755.351070634068,310,465,1614.465376487049,2600.0472822758356,2092.7180517980255,1626.7133333157387,2111.2829288980065,615.4517420929125,90.0451162348101,52.315174232365145,27.312065299324505,150,9559.260160485399,155,310,933.8922093305491,1980.4407857372792,1615.230903602882,1534.2190027629952,1957.6696747075493,671.6030208790053,118.95138839731672,106.43747307437089,25.815701993452205,150,12917.855512929824,310,465,1638.8835808458086,2640.0770187976705,2124.7103903441903,2137.01181146061,2307.7615547228324,884.4445595561573,138.39728295593332,81.91354220541645,39.655772041206504,150,10749.801947457388,155,310,872.8005559944996,2068.2173638361614,1674.3647039851378,1854.8810682373294,2074.67384071383,1125.1576117669554,239.828218877649,177.4829008950807,47.395683150743075,150,13411.0391295523,310,465,1645.3134325169697,2653.876231842851,2137.7632251753184,2175.215013318369,2351.3986093470626,1158.753041740103,199.48937026328906,113.85955995674063,50.37064539159589,150,11302.54648077506,155,310,880.7529018046525,2078.0011341341497,1684.0419971218232,1871.8454742227111,2091.1453836688484,1378.4492322652748,386.72128379201223,253.05629882445055,63.53277494113728,150,13961.49833574149,310,465,1647.9737349459465,2659.3622862519237,2142.8620092791775,2181.0349060539693,2358.8313969037667,1482.2045507087073,322.08700772160864,172.49494269291745,69.64750118347177,150,11900.36703862664,155,310,885.788109315264,2084.3946673572423,1690.3292618836929,1880.0518394783962,2100.349433543001,1569.7436309299558,630.3626069709599,355.4598713132021,88.8876178349268,150,bad
rsl-013203_bad_irr,rsl-013203,-11.994765030953287,-6.4030049962651345,1677.8537479152615,155,310,131.62132300530106,271.2470940324562,373.44065413190566,206.61021274217106,13.776814176563605,0.0,0.0,12.586776592085805,53.5708732347782,150,11867.17787587366,310,465,1199.2236496343273,2553.753369827664,2299.508077605199,2115.1077276840056,2258.4814343037956,344.4648336622522,17.4812593601291,65.67496660061063,88.48255719567663,150,9874.064891097463,155,310,631.3241087485846,1931.4933937781257,1880.487280636081,1835.0279663290535,2188.0300823053913,472.561226486961,63.24741355867968,143.73811858159266,113.15530067299392,150,12995.059311477307,310,465,1229.8614763272565,2597.950419508347,2334.5039092792845,2144.829864490127,2441.939480452275,921.8476901144115,58.14459133723554,163.16390197516225,177.8179779932092,150,11101.099371644337,155,310,607.7026237380952,2012.129706320819,1937.4917366471493,1870.2505657960803,2242.2717884079134,1117.3117267534756,192.3194283467119,319.0238320915401,187.59796354255124,150,13638.225608540171,310,465,1235.0191842431368,2612.2575508714376,2348.618592395435,2159.5430653344583,2456.6942629547966,1268.0481110077808,125.10981405273381,267.5413151845225,240.39371249587032,150,11766.081288450974,155,310,613.5015807845309,2022.0429970206974,1948.5203797646006,1882.6039796375135,2255.736118466543,1415.5904174684947,339.3183348531179,437.28665247240673,236.48082798306874,150,14291.866055213293,310,465,1237.1499278748345,2617.7956205124683,2354.12303367595,2165.0915422586763,2462.097709054111,1565.2540887891053,254.38361448129126,399.96404354214627,311.00647502470855,150,12432.380809563587,155,310,617.199379104534,2028.5454815192227,1955.6988526271273,1890.6315336148725,2264.413030776924,1662.5088809627812,551.3260708867292,562.6547724700011,284.40280760139376,150,bad
rsl-013204_bad_irr,rsl-013204,-13.545672499833866,-6.4030049962651345,1677.8537479152615,155,310,131.62132300530106,271.2470940324562,373.44065413190566,206.61021274217106,13.776814176563605,0.0,0.0,12.586776592085805,53.5708732347782,150,11565.520367869289,310,465,1188.121422654937,2546.578711722171,2295.468159084608,2110.8450720724595,2052.6778075854713,278.0980275989086,25.713841606323264,60.85948927843521,82.15783626597413,150,9716.957883587293,155,310,631.9394345895466,1931.9769992390923,1880.8243937171858,1834.2097978211111,2083.803806475343,400.1016474428293,85.54252089779412,145.39773312924504,108.16155027514559,150,12618.497974294234,310,465,1229.8614763272565,2597.950419508347,2334.5039092792845,2144.829864490127,2439.005868090375,654.6447907681005,45.52103769258325,107.69011190635415,139.49049623180568,150,10835.14243875646,155,310,607.7026237380952,2012.129706320819,1937.4917366471493,1870.2505657960803,2242.460575679948,945.2857750976873,177.53291754210989,258.25512200567454,169.03341592889547,150,13248.60628285908,310,465,1235.0191842431368,2612.2575508714376,2348.618592395435,2159.5430653344583,2456.6942629547966,1030.185707751084,94.34661000332223,185.87310217464486,201.06820713076425,150,11474.889509327886,155,310,613.5015807845309,2022.0429970206974,1948.5203797646006,1882.6039796375135,2255.736118466543,1267.8788088886715,286.2062852989941,371.63104677235543,211.76831269397886,150,13873.659678892538,310,465,1237.1499278748345,2617.7956205124683,2354.12303367595,2165.0915422586763,2462.097709054111,1361.5161784455297,185.112811267085,300.5372829737066,265.2355728301757,150,12131.949579936472,155,310,617.199379104534,2028.5454815192227,1955.6988526271273,1890.6315336148725,2264.413030776924,1544.6619805946511,461.35073289231417,497.3186414870445,257.12994731978057,150,bad
rsl-013447_bad_irr,rsl-013447,-12.429412747741203,-7.5877752398364535,2713.844117772683,155,310,467.4240918173767,631.6776321941488,500.6328376141284,263.88611903826296,216.41859131266028,6.085552261083087,0.0,4.84847232188677,7.870821213136185,150,12003.222711307959,310,465,1480.4157496785353,2593.920088783716,2549.190918374581,2104.416004629178,2014.403458736626,318.6572595675125,7.052813804017468,9.456600215971337,0.7098175178199724,150,9790.12042085547,155,310,770.9807014795144,1986.7254560970302,2166.2063939702643,1834.8408594453604,1957.9084768895257,407.5362034213466,17.91689896367088,30.543572957385155,2.4618576313716662,150,12903.585231553483,310,465,1503.616377431366,2632.574227639449,2580.969573831887,2131.746478019118,2260.4593826806918,806.3334621181506,32.82479455942523,27.483313961072053,2.5776213123224436,150,10700.892354411648,155,310,706.7224586337018,2070.9400186588246,2215.5052316546353,1870.936105353153,2055.62130404375,983.9588240887788,93.13065641277221,82.18242285427179,6.895332711761074,150,13382.371214636416,310,465,1509.5079266755085,2646.365974810886,2595.9194212772522,2146.0804199537315,2275.5852142821077,1134.1640138496011,91.06308553723042,52.827841531179956,5.857316718916315,150,11219.298843545044,155,310,714.0658165883716,2080.761944697429,2227.916737376505,1882.9969892572296,2069.1225396506356,1281.5631784112643,198.75046330748185,137.72865953327394,11.392514722853663,150,13881.247276078398,310,465,1511.9588136079828,2651.8281281877553,2601.6537503394484,2151.550225846692,2281.337060486316,1439.4098001727675,208.931940525561,97.59935803475611,11.978198877120528,150,11774.556593418476,155,310,718.7303685711067,2087.226687301274,2235.986078703712,1890.8105999404434,2077.9282021133577,1546.4307796942494,376.49819646869634,208.34807048962975,17.59761013600603,150,bad
rsl-013448_bad_irr,rsl-013448,-13.93456272606111,-7.5877752398364535,2713.844117772683,155,310,467.4240918173767,631.6776321941488,500.6328376141284,263.88611903826296,216.41859131266028,6.085552261083087,0.0,4.84847232188677,7.870821213136185,150,11716.331301223541,310,465,1480.4173149636813,2593.952590076407,2549.431636477771,2102.894317058285,1842.0630484504763,208.11334640811256,6.089606738006071,7.9284274288607195,0.4410136219390089,150,9580.140427457649,155,310,770.9832067246793,1986.748032038818,2166.3912588481003,1834.0583952133793,1865.5187606555698,299.4770885805732,15.835966624878381,23.983167154169077,2.144551617483159,150,12583.069930509533,310,465,1503.616377431366,2632.574227639449,2580.969573831887,2131.746478019118,2247.227109231558,528.5974260008336,16.756462930703183,14.983507444655876,1.5987679799629229,150,10427.67067418497,155,310,706.7224586337018,2070.9400186588246,2215.5052316546353,1870.936105353153,2056.217590421205,771.6782871780091,56.06458232311829,60.03224230157298,4.574157660751819,150,13038.16120246223,310,465,1509.5079266755085,2646.365974810886,2595.9194212772522,2146.0804199537315,2275.8447614409993,865.6108204975977,41.81506173308282,29.10626787552253,2.910548197648445,150,10905.085627757308,155,310,714.0658165883716,2080.761944697429,2227.916737376505,1882.9969892572296,2069.125094025712,1081.3444086483673,125.83531768761853,99.79559108540252,8.243728390670967,150,13487.126384134093,310,465,1511.9588136079828,2651.8281281877553,2601.6537503394484,2151.550225846692,2281.337060486316,1190.7075700699622,107.85748532721648,58.774393477472636,6.458956791248018,150,11416.470254303365,155,310,718.7303685711067,2087.226687301274,2235.986078703712,1890.8105999404434,2077.9282021133577,1371.9244976414927,248.660169139228,157.10901143017236,13.094639462577689,150,bad
rsl-013569_bad_irr,rsl-013569,-11.52694206856966,-6.8613958197205935,1710.6453681588027,155,310,278.88640251140004,340.41641744697694,470.6281085686713,5.714439631754396,0.0,0.0,0.0,0.0,0.0,150,12342.419340610362,310,465,1163.2260534004804,2559.7289511073704,2552.3528176307314,2328.036989635231,2327.7872994775844,449.4577153309083,13.614949227960123,9.860155780448936,13.35440901964661,150,10153.857976895017,155,310,410.9230865222282,1942.5872022507897,2171.5408656444906,2107.84307645017,2218.1312623011445,593.4240325701028,33.168266288099126,36.59080053836263,24.64938432963001,150,13300.685236640362,310,465,1181.969208207,2598.0885277067587,2583.1126654143,2391.590129172793,2418.564102568357,1059.7735001995413,64.35517808708455,42.96635441777037,35.265570866756754,150,11144.337313821023,155,310,341.75016911860223,2021.52960677979,2221.335631243457,2144.720551582264,2229.8380140416402,1228.581632821548,154.7365296676983,120.55691640780867,66.28826215821512,150,13849.513799004102,310,465,1186.8615615683161,2611.570750626232,2597.9097348066757,2406.645294162991,2433.3476150513466,1385.162778251277,159.63543713000973,88.4704389972278,54.91018841002735,150,11732.738539730562,155,310,347.3990417723856,2031.4288360480377,2233.559744533916,2157.6733659214933,2243.2988745852504,1514.6594251632234,304.04428498194824,186.85825886673285,98.81670785757558,150,14396.405543626597,310,465,1188.8819717853748,2616.9260123831714,2603.621773304168,2412.301001884092,2439.099037506132,1669.3807801484672,318.6940681637268,142.39975746061782,80.10114099084554,150,12326.123593303671,155,310,350.96713985923935,2037.8956082706227,2241.530389919438,2166.0610359926573,2252.0669155721366,1713.6598409313883,534.6883378593711,278.4441053879512,135.81021951086566,150,bad
