k,ID,log10_prob_irrigated,log10_prob_dryland,oxford-dryland_pg_yr1,oxford-dryland_pg_m07,oxford-dryland_pg_m08,oxford-dryland_pg_m09,oxford-dryland_pg_m10,oxford-dryland_pg_m11,oxford-dryland_pg_m12,oxford-dryland_pg_m01,oxford-dryland_pg_m02,oxford-dryland_pg_m03,oxford-dryland_pg_m04,oxford-dryland_pg_m05,oxford-dryland_pg_m06,eyrewell-irrigated_pg_yr1,eyrewell-irrigated_pg_m07,eyrewell-irrigated_pg_m08,eyrewell-irrigated_pg_m09,eyrewell-irrigated_pg_m10,eyrewell-irrigated_pg_m11,eyrewell-irrigated_pg_m12,eyrewell-irrigated_pg_m01,eyrewell-irrigated_pg_m02,eyrewell-irrigated_pg_m03,eyrewell-irrigated_pg_m04,eyrewell-irrigated_pg_m05,eyrewell-irrigated_pg_m06,oxford-irrigated_pg_yr1,oxford-irrigated_pg_m07,oxford-irrigated_pg_m08,oxford-irrigated_pg_m09,oxford-irrigated_pg_m10,oxford-irrigated_pg_m11,oxford-irrigated_pg_m12,oxford-irrigated_pg_m01,oxford-irrigated_pg_m02,oxford-irrigated_pg_m03,oxford-irrigated_pg_m04,oxford-irrigated_pg_m05,oxford-irrigated_pg_m06,eyrewell-store400_pg_yr1,eyrewell-store400_pg_m07,eyrewell-store400_pg_m08,eyrewell-store400_pg_m09,eyrewell-store400_pg_m10,eyrewell-store400_pg_m11,eyrewell-store400_pg_m12,eyrewell-store400_pg_m01,eyrewell-store400_pg_m02,eyrewell-store400_pg_m03,eyrewell-store400_pg_m04,eyrewell-store400_pg_m05,eyrewell-store400_pg_m06,oxford-store400_pg_yr1,oxford-store400_pg_m07,oxford-store400_pg_m08,oxford-store400_pg_m09,oxford-store400_pg_m10,oxford-store400_pg_m11,oxford-store400_pg_m12,oxford-store400_pg_m01,oxford-store400_pg_m02,oxford-store400_pg_m03,oxford-store400_pg_m04,oxford-store400_pg_m05,oxford-store400_pg_m06,eyrewell-store600_pg_yr1,eyrewell-store600_pg_m07,eyrewell-store600_pg_m08,eyrewell-store600_pg_m09,eyrewell-store600_pg_m10,eyrewell-store600_pg_m11,eyrewell-store600_pg_m12,eyrewell-store600_pg_m01,eyrewell-store600_pg_m02,eyrewell-store600_pg_m03,eyrewell-store600_pg_m04,eyrewell-store600_pg_m05,eyrewell-store600_pg_m06,oxford-store600_pg_yr1,oxford-store600_pg_m07,oxford-store600_pg_m08,oxford-store600_pg_m09,oxford-store600_pg_m10,oxford-store600_pg_m11,oxford-store600_pg_m12,oxford-store600_pg_m01,oxford-store600_pg_m02,oxford-store600_pg_m03,oxford-store600_pg_m04,oxford-store600_pg_m05,oxford-store600_pg_m06,eyrewell-store800_pg_yr1,eyrewell-store800_pg_m07,eyrewell-store800_pg_m08,eyrewell-store800_pg_m09,eyrewell-store800_pg_m10,eyrewell-store800_pg_m11,eyrewell-store800_pg_m12,eyrewell-store800_pg_m01,eyrewell-store800_pg_m02,eyrewell-store800_pg_m03,eyrewell-store800_pg_m04,eyrewell-store800_pg_m05,eyrewell-store800_pg_m06,oxford-store800_pg_yr1,oxford-store800_pg_m07,oxford-store800_pg_m08,oxford-store800_pg_m09,oxford-store800_pg_m10,oxford-store800_pg_m11,oxford-store800_pg_m12,oxford-store800_pg_m01,oxford-store800_pg_m02,oxford-store800_pg_m03,oxford-store800_pg_m04,oxford-store800_pg_m05,oxford-store800_pg_m06,irr_type
rsl-016945_bad_irr,rsl-016945,-15.259278032401792,-7.99167179222476,2117.9973414351175,0.0,26.26638838203157,214.47036118839893,607.2979074221975,1214.4159845864403,49.04354266039123,1.5521139136030346,0.0,0.0,0.0,4.4124865400747915,0.5385567419798675,11956.682270834777,15.787224838096805,249.127251495564,1144.1119283531173,1735.746714011693,1867.702580782511,2918.4049632860806,3003.1398482168893,633.7630471070252,14.746624519924028,50.950972938039506,54.82916165276348,268.3719536330713,9796.901296478789,0.4881046239818522,0.7453547898359979,660.4604148172192,1318.0283716658687,1414.0875054105702,2590.5688317946456,2813.4598709530474,788.0271040745578,31.20730578967964,77.56052985722994,33.07804400114275,69.18985870100892,13213.105013421047,7.030010716627797,238.6333259784088,1160.274303285992,1763.2407783626948,1896.2581707335667,2964.271977557723,3072.9855288178437,1479.61534790513,81.99256641174323,187.53888511620164,128.8765377946737,232.38758074044176,11047.173269615407,0.0,0.0,615.8996836831268,1380.5864486084604,1464.2591569639699,2625.803395612089,2821.7521457548814,1612.0547595171986,174.51965555148686,235.81971892559238,81.98500156446164,34.49330343413857,13998.836017520365,8.181504095801126,243.03816782194372,1164.8015189091577,1772.528619383186,1907.9384335686939,2983.0639192945578,3090.843015662849,1878.4452964794964,217.13286368520008,321.74191532894673,181.24848846544955,229.8722748250841,11821.451111997005,0.0,0.0,621.5374025898741,1387.1396390047157,1472.7429989030036,2642.2711760890156,2838.629082713372,1950.075169172041,365.8621409404709,370.21114662065156,120.51152900802107,52.47082695583796,14810.030261792805,8.517911809416676,244.33550529581808,1166.6727287556907,1776.2232985790863,1912.4754559682387,2990.038905148867,3097.720567833811,2212.5105236646755,424.1212083433905,480.8629470282908,235.9075370426327,260.64367232288646,12625.56434620149,0.0,0.0,625.1025722080175,1391.4011336569401,1478.3012017981725,2652.877248252686,2849.550510508661,2175.1096605832277,681.1855695321602,536.174156259619,161.8438214693784,74.01847193262857,bad
rsl-017069_bad_irr,rsl-017069,-14.039440402374959,-7.294712907478266,1574.4965473099296,0.0,17.83701428528951,301.68665685571005,503.6807917721612,505.1613188335935,22.254301645664935,16.739830540604974,36.55547521935333,6.627032686574663,92.18643867506024,71.76768679591704,0.0,11614.976620277268,14.204182935409113,201.2044871081251,826.9191713122282,1831.9122142230335,2551.466527415279,866.5973669694403,1429.1331213361852,1370.0773478039653,1229.7267347510851,922.542055305748,315.5536754303954,55.63973568637359,10159.565836837806,0.4881046239818522,0.27883006821356365,294.0603017094655,1394.025634209497,2168.586213064499,953.259966427303,1417.9451462890313,1467.613678131007,1380.5031056694486,870.599185618676,210.81315903897675,1.392511987707712,14354.634927026607,5.096443787264443,190.46898445358792,840.5105868685614,1859.5149757153729,2584.549459411227,1805.2781157963716,1860.1138885034425,1866.888868606093,1706.7363005768605,1164.130209069273,383.41066849884373,87.93642573970992,12643.243677174678,0.0,0.0,248.94708110153303,1449.6142616804664,2220.620812338866,1846.7543148783345,1839.6455812257536,1878.5390236125331,1821.972447765098,1077.756610779874,256.9054330542085,2.4881107380110516,15422.300022164223,6.359337531877839,194.64702053760234,843.9899116476425,1869.1260300940528,2599.2543853789352,2235.5141277086464,2129.391600938932,2015.635244902575,1803.2851942882655,1223.5160416173403,401.60631247816735,99.9748150401869,13447.82508605438,0.0,0.0,252.78544546705731,1456.7795899754376,2232.8157662236063,2169.2451373981207,2052.8027031643774,1983.6644681700684,1903.3822650611446,1124.7810059510862,268.62492352735956,2.943781116124631,16202.196504510304,6.702407476009135,195.8874187525214,845.4312160328172,1872.9492237587444,2604.9525220939236,2557.634707592532,2363.7310719925813,2117.1738108054956,1860.3351854230543,1258.265549678722,411.7493386450686,107.38405225883683,13928.890625220452,0.0,0.0,255.2335638301129,1461.4420745398227,2240.7384482567404,2338.356561069582,2199.1672654830536,2041.471519641195,1962.2777569372709,1152.2860321360702,274.7230034875977,3.1943998390093356,bad
rsl-017259_bad_irr,rsl-017259,-10.561253213251664,-6.372828219122257,886.8171647055055,0.0,26.26638838203157,214.47036118839893,223.2533267312916,407.7204363524822,15.106652051301253,0.0,0.0,0.0,0.0,0.0,0.0,10678.130698833846,15.787224838096805,249.12000279733516,1125.1517360417954,1523.6447100000541,2275.3098634538505,2072.8286196285903,2638.0353183336038,677.2838857632356,46.95325186529406,36.33251464753195,14.56978619635654,3.113785268103017,9043.0138750849,0.4881046239818522,0.7453547898359979,640.6876584689247,1101.7322790878434,1850.2712465271168,1954.1747528412122,2443.2966081143936,766.7430505339826,139.5153528189188,118.63637728179823,26.72308999689106,0.0,11982.438624245999,7.030010716627797,238.6333259784088,1142.4476531758264,1548.8336657857405,2307.9865270652945,2703.984140507333,2878.865552444715,987.1979975380182,86.50939328578816,53.4209934368075,25.8378039097704,1.691560401668424,10470.68197419829,0.0,0.0,596.9019152312068,1156.074032599515,1910.108564764924,2360.8070277225866,2590.0759449719585,1316.5457734540378,293.50804946034555,200.6613109125742,45.99935508114141,0.0,12543.399086681044,8.181504095801126,243.03816782194372,1146.87262398184,1557.2571993586146,2322.019150470886,2757.566149607362,2936.189536205848,1306.969420343287,143.76527134502217,80.9503795863124,38.27383079715152,2.3158530669742077,11151.791194388954,0.0,0.0,602.4339435940379,1161.689270513506,1921.016121369972,2380.921646783688,2610.5691765709857,1676.3874125678121,465.0271074263157,269.7992633140711,63.94725224856425,0.0,13186.38947805623,8.517911809416676,244.33550529581808,1148.711956449031,1560.6084731643052,2327.465555170982,2764.84567866889,2945.3420667905934,1723.861588312266,274.0530079599274,131.38709169940026,54.96604663026746,2.2945961053340462,11871.80006501067,0.0,0.0,605.9343493064849,1165.3592653454068,1928.0844915025016,2391.1559972430873,2621.97811509528,1995.144278084621,736.9898838687453,343.3931931520942,83.76049141244798,0.0,bad
rsl-017895_bad_irr,rsl-017895,-11.257275070606081,-6.841606294973611,2650.339112943601,0.0,26.26638838203157,214.47036118839893,223.2533267312916,1296.164705772747,786.638811982764,30.612099692933963,0.4382256842090095,0.0,14.872039518175606,57.623153991048675,0.0,11361.975045659185,15.787224838096805,249.12751126058075,1125.290462583957,1519.1606322000553,2238.1518781403042,2853.57296643585,2548.3590925938815,428.8223827331831,59.48877067838001,146.28406713241563,104.23581033541238,73.69424672706707,9527.414677371511,0.4881046239818522,0.7453547898359979,640.7766199790537,1095.8844299931973,1776.076918833002,2539.102573793623,2588.694687271475,581.8941202982169,86.96726346957279,157.67697045725242,56.06142536218485,3.0462085001154686,12572.89119001064,7.030010716627797,238.6333259784088,1142.4476531758264,1543.954579884287,2269.538944726266,2891.6158413195285,3051.0080783583435,885.4806034116837,91.78926927950029,237.05884026263448,152.3074925563194,62.02655034121301,10755.222516780965,0.0,0.0,596.9019152312068,1150.2201615230783,1832.6845246674784,2566.2075221071814,2812.9453252946446,1219.3110783041102,187.8531385294416,288.677616802335,96.63588486578988,3.785349455700924,13370.810866660602,8.181504095801126,243.03816782194372,1146.87262398184,1552.3633196141143,2283.1258927199683,2909.0706491984297,3081.740521825519,1353.0405819518573,166.4878181007267,357.33542091965313,204.7185438743921,64.83582255635707,11496.277062144183,0.0,0.0,602.4339435940379,1155.7952476945532,1843.106135053058,2581.806539548564,2830.9923325324066,1601.2078378978613,334.6468039702671,408.873399071684,131.12067043439555,6.294152347353989,14141.624526201324,8.517911809416676,244.33550529581808,1148.711956449031,1555.7013556207066,2288.391169819449,2915.647903888472,3088.6613744879237,1769.0691594549953,302.6563900157786,498.0560991363944,255.83831702271888,66.03738320061957,12264.353566587362,0.0,0.0,605.9343493064849,1159.4545327981648,1849.8730664671632,2591.869755628868,2841.9834812529007,1880.0175612030423,591.3348583216883,563.727938856997,170.88314796618647,9.274874785868427,bad
rsl-018131_bad_irr,rsl-018131,-11.15945458358097,-6.521937058332144,3713.400229994582,0.0,26.26638838203157,305.8956005713921,835.4992070612647,1543.5096925152577,651.6781763999269,27.171479319081428,0.0,10.149712863848164,200.19041091201075,94.89173771971495,18.147824250053663,11807.94522338761,15.787224838096805,218.62073149982348,817.2160281614844,1718.1568407969035,2257.8915202202165,2654.3630472321033,2528.7682611746404,401.6159336238615,241.94515323972863,515.0058434433025,210.5987089694748,227.97593018797227,9969.604875863115,0.4881046239818522,0.8615452565525157,299.9549101166506,1299.6250658737667,1799.0453561080867,2298.274220044533,2588.6618291524755,568.8765537109567,380.1365618303336,536.3846614615746,138.5121046642166,58.783963019986736,13145.140593104352,7.030010716627797,207.81976895099342,830.6311871180691,1745.236431534161,2289.5126159147117,2693.1999986900064,3042.7965644002797,830.6867487675978,341.7702363895481,651.1451016101529,254.52116956417208,250.79075944803222,11435.763291012814,0.0,0.0,252.57087017486754,1357.9633787918876,1861.5579059902466,2348.831843938617,2799.003925154146,1231.3740837422185,621.6704414433495,708.7437584640057,178.75316018385965,75.2939231296158,14054.877992670037,8.181504095801126,212.12411420748685,834.0510379132678,1754.3195686664046,2302.9401732908013,2710.9479130498935,3071.8382927493662,1298.385596995262,503.4896630123208,791.1643399725368,293.6160886297194,273.8197000871781,12305.154424702436,0.0,0.0,256.47770253682575,1364.5885134087496,1871.6294133432348,2363.7302806974208,2815.8658844606384,1649.8705604188997,849.8414860062712,829.5754239985685,208.7959933166951,94.7791665151331,14953.01922264013,8.517911809416676,213.38120365624346,835.4675971142586,1757.9461653075252,2308.17188302632,2717.6893059927734,3078.463929645545,1739.2383246987067,726.4000485552414,928.4310751662412,331.8728033657618,307.43897430209574,13101.384657001097,0.0,0.0,258.97175630476454,1368.9163303995517,1878.2151877263768,2373.4345605029944,2826.5194456924332,1987.3652504137779,1127.9092429775267,932.8678695987841,234.90493943985868,112.28007394502947,bad
rsl-018247_bad_irr,rsl-018247,-14.422904358551028,-8.07611687232637,1876.796139246222,0.0,164.72801598962553,206.96821654322866,677.6797112170809,776.5576917767958,30.401759000091204,0.0,0.0,3.9553441763414945,6.427103840016407,10.078296703042042,0.0,12266.199803782867,24.242722029804256,502.76870894993425,848.6403816663914,1450.3164332499534,2461.7766470558217,2620.4130747789936,2794.5690941646585,690.7026776935149,212.20347028653427,391.3425078632972,98.58719384332964,170.636892200633,10190.543694685384,0.4881046239818522,88.4037670500223,434.6991633248036,1013.915376290301,2112.6123445445282,2304.3948794934545,2537.2797473909263,751.0032474512615,346.5223310533585,512.6584952710265,69.42158452899388,19.144653662724277,13843.093594134061,12.682772423296406,495.790430767323,863.1068789031436,1474.3650230547191,2570.6108053557555,2738.654247784896,2873.252467038025,1397.8585407334333,477.3041780966474,589.0347077873413,151.76775631498583,198.66578587449385,11800.36641551127,0.0,36.51234892809156,423.249833384296,1060.8029522898107,2187.543284167905,2371.527041677729,2562.4986769823336,1519.018059053148,776.3443840723567,737.511235425107,108.30881880236352,17.049780728128678,14771.927501327036,14.518114114684616,500.4261484361387,866.6406952578891,1482.7530634195152,2585.934004246426,2757.5727093126666,2892.7508791549403,1804.1296907023632,733.4159810752972,727.2584250609775,187.797491817867,218.73029872826908,12632.395469086083,0.0,38.00688997802411,427.12410265548516,1066.2753764415252,2200.1368947263013,2387.200614352388,2580.048760459264,1849.1016747290305,1074.7401235565712,855.0616785224944,129.02397904971642,25.67537461528356,15610.075466386737,15.041401118440087,501.86662946219616,868.1304695002829,1486.076141983877,2591.800305730343,2764.726034247897,2900.232008751192,2119.534695634322,1046.8635946787717,854.0294447373147,220.3070598459225,241.46768069618005,13357.776268544663,0.0,38.96672970370929,429.5636821948894,1069.9237475377843,2208.3085628669824,2397.376771804012,2591.325457309655,2027.687147694525,1434.0053310368282,975.3786825965716,148.4189285282358,36.82122727147134,bad
rsl-018307_bad_irr,rsl-018307,-13.903395119798692,-7.788756339830203,2925.9861262072486,0.0,174.69980777316286,280.0622259554771,422.40895003906326,491.8352953951253,22.91995903542471,813.2416388873661,326.63696374659787,14.09669804351833,165.7886373557936,214.29594997571982,0.0,11630.511858412658,22.292103652450283,496.4975978621517,835.2636135654938,1494.4389332072635,2530.3363835178966,594.0581762621135,1601.3324689884985,1465.3503513991081,1230.4320870836227,967.6652403701231,339.11697883301116,53.72792367092603,9826.704855223748,0.4881046239818522,77.42502513965441,439.0154280586876,1066.0494060156093,2139.3441048427394,695.0463170484351,1612.1025869769721,1489.5137287488196,1257.066697893295,846.304800009753,203.72495364325528,0.6237022225441727,14631.900193307474,11.321371984759637,489.13953963616433,850.180317025046,1519.9985587414267,2563.756818466793,1543.2904355011863,2061.4872204405547,1913.0399302991443,1871.1851126009317,1294.8989958644286,419.2758371101465,94.32605563689332,12356.65347254649,0.0,30.9808249451797,423.3758106087583,1114.9435616877736,2185.4273214849695,1602.0041764381465,2053.5759759982834,1857.944202734859,1749.5853688154166,1084.216565783962,252.32647907951718,2.2731849696242983,15770.642213337236,13.026161037858662,493.86349467114843,853.723838866522,1528.5718154352055,2578.615061503833,1976.9981678731258,2296.09623143871,2094.8559886417556,2017.6682112807914,1369.331611454265,439.2421833037925,108.64944783022725,13278.151163247549,0.0,32.3402290437126,427.35748047191663,1120.6110882106304,2198.0673287458717,1973.5219650996457,2262.6706115407774,1996.3063036051037,1860.0254661546742,1138.3158387305677,266.2593201860057,2.675531458640981,16694.807986384156,13.493761782484441,495.3266076770003,855.1958059046382,1532.0153518403079,2584.449165465454,2365.784776600181,2530.8838740656247,2227.542958835822,2110.640698972098,1409.7778415923437,451.46644843444886,118.23069521375128,13918.103753845793,0.0,33.20273771413326,429.8787967767634,1124.322797607602,2206.226202038602,2250.7056257366107,2429.872220307117,2075.8891039377454,1921.7769204000026,1169.172863183696,274.03810751224404,3.0183786312777667,bad
rsl-018632_bad_irr,rsl-018632,-11.371017131445218,-7.353288364484787,4474.368202995149,0.0,174.69980777316286,94.0152307180722,180.33388944221244,1248.4885013743913,1807.6994528174218,672.2523151981833,16.770124200217627,11.540490773304457,162.1690840034826,105.61324718323094,0.7860595114689533,11658.379525345397,22.292103652450283,489.677532284856,827.0316499178756,1476.918533670323,2235.9597391131247,2645.8871756406106,2849.4962404652883,762.1377263686239,65.08640821729055,176.7771304650358,66.4992902345305,40.61599531538724,9413.460082597408,0.4881046239818522,75.11238607583029,425.13476651892705,1047.8276335690086,1769.4299777452777,2274.0333065755985,2602.565264011922,790.2859868812906,134.45303213410352,253.16045876740984,40.83261514810341,0.13655054595347826,13204.507994788073,11.321371984759637,483.33811637007085,850.5977490539308,1505.9539092432067,2272.3788112757097,2684.6388938448495,2885.5798554339704,1645.8383694350523,256.71445672728555,437.6341641263889,139.09097164874535,31.421325644102577,10911.531808808137,0.0,31.964347500709692,407.51455957847,1098.081439335587,1824.0397022925506,2317.334146912682,2618.1377663290073,1585.3457894503656,442.90216064973924,507.19345025027604,78.59865261136837,0.4197938973803304,14066.722078436482,13.026161037858662,488.04737904080145,854.0916456092914,1514.4563607954526,2286.2230835515347,2702.1125393104635,2903.881435339719,2029.0752312154254,458.6419297491677,594.1054987549079,181.2861348066704,41.77467922518716,11717.36186916373,0.0,33.18678044647627,411.509532222871,1103.6442468757182,1834.541914461039,2332.2048935416574,2634.7255801301458,1907.0151923378878,714.9581219259335,642.5214494630181,102.0147068136245,1.0394509453578233,14886.863027204554,13.493761782484441,489.5041983500957,855.572478305909,1517.909471452588,2291.566491280288,2708.752750421849,2910.769238442607,2279.696494023777,776.3401870041704,765.2758765426951,220.03110628290025,57.95097331518998,12486.72669350587,0.0,33.98358470933656,414.06120906919494,1107.310716648055,1841.3559902016805,2341.8393228006353,2645.405183562888,2066.9208985146647,1116.2129663022306,793.1307630412266,124.87423328368347,1.6318253722745693,bad
rsl-018633_bad_irr,rsl-018633,-14.001105846373424,-7.353288364484787,4474.368202995149,0.0,174.69980777316286,94.0152307180722,180.33388944221244,1248.4885013743913,1807.6994528174218,672.2523151981833,16.770124200217627,11.540490773304457,162.1690840034826,105.61324718323094,0.7860595114689533,11150.54655782982,22.292103652450283,489.0587763014783,827.6647727543656,1476.8767711716227,2236.5283435867223,2560.888718644806,2720.139063463038,589.831065833334,30.996964200152167,90.57878129209281,39.66750187178727,66.02369505797061,9107.827072382534,0.4881046239818522,74.83605975630975,425.1155468595801,1047.443733970071,1769.0064100570696,2238.4801108355678,2556.7007811706467,694.4533503361645,82.80541380866697,186.92497141225954,31.11039066285026,0.4621988893649633,12425.791708756984,11.321371984759637,483.33811637007085,850.5977490539308,1505.9539092432067,2272.3788112757097,2684.8554840015913,2870.573332369979,1283.2575116921228,96.87898454365354,240.39808816694153,86.5690707455555,39.66927930946208,10480.935581405127,0.0,31.964347500709692,407.51455957847,1098.081439335587,1824.0397022925506,2317.432142242678,2617.1076979496142,1421.436573664106,302.71948499349224,397.7325967769698,62.86719550277402,0.03984156817398344,13177.811142437631,13.026161037858662,488.04737904080145,854.0916456092914,1514.4563607954526,2286.2230835515347,2702.1125393104635,2901.5378728436785,1665.5254539395726,214.90461734223229,375.53685773621623,124.22587849372685,38.123292736801695,11272.966225858509,0.0,33.18678044647627,411.509532222871,1103.6442468757182,1834.541914461039,2332.2048935416574,2634.7926318660175,1772.7681310339128,515.3680645029359,548.6505440790279,85.91198734795351,0.38749948089727826,13961.20897031844,13.493761782484441,489.5041983500957,855.572478305909,1517.909471452588,2291.566491280288,2708.752750421849,2910.7986406541445,2024.2514572980083,408.7181738914724,532.6195096662545,162.73415857794612,45.28787863739734,12069.841035635209,0.0,33.98358470933656,414.06120906919494,1107.310716648055,1841.3559902016805,2341.8393228006353,2645.405183562888,2009.562442159564,867.3428339963626,698.1850854527817,109.78430403475166,1.0103629999568302,bad
rsl-018698_bad_irr,rsl-018698,-11.685277651745828,-6.190427630065734,1284.9263580599718,0.0,31.342881652888547,123.36694052646283,203.68637180012442,384.8982645395883,264.8433883742288,252.2685693395916,12.488354399011698,0.0,6.97721416402229,5.054373264053089,0.0,11023.893851610603,15.306512671064693,195.66935277165112,829.4044885097666,1829.521987614262,2295.863224518054,2651.893477637365,2566.9920152712507,464.6540110459452,45.929532684242396,21.055925390592137,5.313415317254337,102.2899081791561,9033.631205386911,0.4881046239818522,0.0,284.703692379654,1382.2769382159859,1877.4191101617714,2296.660254001514,2484.79463619499,575.4941607791234,60.42153675251949,50.08850513226617,12.751784601204792,8.532482543900828,12169.010565499559,6.967941308413174,184.15510210376064,843.1048598483588,1858.0554995508828,2328.157597934797,2686.9360963204476,2876.518215037269,1107.9250643309827,112.64257963123782,57.83957211239292,15.379029393960622,91.32900792705463,10231.109973839484,0.0,0.0,236.24319306554136,1439.491832717488,1941.8773877058181,2346.8954673099247,2607.326779890538,1290.3343657749672,198.66111639436858,138.7240253424956,31.38000884365745,0.17579679468275342,12810.350028260144,8.153720627500787,188.34828998208627,846.6862453552945,1867.7589813106176,2341.8703261763703,2704.7090563781826,2894.488593030567,1538.0679887738554,214.3014201942132,99.5547997154096,22.775231807675738,83.63537490836929,10904.859848150189,0.0,0.0,240.1431111350249,1446.5825681796898,1952.296163771642,2361.85156836343,2623.627886805562,1649.205535550349,375.9387119671689,208.81737989643815,45.63206505057102,0.7648574303121691,13439.624874096146,8.486989848815503,189.578481739173,848.1699397817057,1871.6280206022373,2347.1963053292343,2711.5822663070726,2901.4230989274124,1913.3338463369612,385.4512973716828,153.67878283545355,34.25089510797748,74.84494990842082,11598.272350835216,0.0,0.0,242.61366664974892,1451.2041830100122,1959.155549319347,2371.6083543357363,2634.2851453631883,1922.481401360823,658.6881574758055,293.70943912513536,62.87929164285709,1.6471625525602314,bad
rsl-018699_bad_irr,rsl-018699,-10.855973878914803,-6.190427630065734,1284.9263580599718,0.0,31.342881652888547,123.36694052646283,203.68637180012442,384.8982645395883,264.8433883742288,252.2685693395916,12.488354399011698,0.0,6.97721416402229,5.054373264053089,0.0,11606.99860740713,15.306512671064693,195.66935277165112,829.3994735882553,1829.1520101105823,2295.818060133403,2650.0330759315634,2841.3283445328925,764.9769374087191,48.01282448287302,30.96810212584182,14.13301435056608,92.20089929971691,9355.231873295643,0.4881046239818522,0.0,284.699878598196,1382.1667030396245,1877.320188488323,2295.6651143176823,2590.243398907043,788.5959374456102,56.1609312708915,57.56158086199175,15.43720399589425,6.892831746404273,12825.52463971892,6.967941308413174,184.15510210376064,843.1048598483588,1858.0554995508828,2328.157597934797,2686.9360963204476,2876.0995613606515,1642.168001601479,197.46906733644832,97.7545087154579,31.277646921646056,73.37875671657638,10601.305455797403,0.0,0.0,236.24319306554136,1439.491832717488,1941.8773877058181,2346.8954673099247,2607.1270980435693,1572.8604886522726,259.90267934962066,158.61041798069235,37.85605501739156,0.4408359550857715,13516.066131929449,8.153720627500787,188.34828998208627,846.6862453552945,1867.7589813106176,2341.8703261763703,2704.7090563781826,2894.488593030567,2026.7777931126477,376.69821565622595,150.72003509227656,43.44599605572967,66.4088791519495,11318.43823688912,0.0,0.0,240.1431111350249,1446.5825681796898,1952.296163771642,2361.85156836343,2623.627886805562,1895.8122912322006,493.48957856521173,245.81861756458397,56.89586064773653,1.92059062403694,14178.990958659735,8.486989848815503,189.578481739173,848.1699397817057,1871.6280206022373,2347.1963053292343,2711.5822663070726,2901.4230989274124,2277.6372718394196,688.1132521768615,235.22379358917428,68.16991153034371,31.78162698828578,12065.857396931735,0.0,0.0,242.61366664974892,1451.2041830100122,1959.155549319347,2371.6083543357363,2634.2851453631883,2057.7634099902407,889.4713237647492,370.0926183817467,85.75542944530746,3.9077166716575067,bad
rsl-019379_bad_irr,rsl-019379,-13.898665047559154,-8.108180062101786,1852.0402046999009,0.0,164.72801598962553,353.38006458801425,450.94207762091963,423.3537690250003,290.1532285441172,147.82432829269737,4.05371028168846,0.0,4.396887516052389,13.20812284178559,0.0,12079.527003984707,24.242722029804256,527.253844697544,1101.9016485574841,1859.5498252663535,2310.647070456798,2640.1322121913545,2925.1821777562677,622.2183173946512,38.52138541717731,19.98712982707678,7.8166507342226845,2.0740196559701967,9881.015275740127,0.4881046239818522,109.97232582137173,703.603077381344,1411.3442364071952,1889.0845617879615,2283.1594520043304,2729.342017034915,671.5417705957138,39.80667102438748,32.554509444207994,10.118549614717592,0.0,13283.27681186752,12.682772423296406,520.4982812669109,1119.456681365631,1887.1719491863296,2342.4163974334188,2676.2645063577966,3036.459458972998,1452.4545451684005,139.7287786053978,65.97151302238832,29.77500010023496,0.39692796471532166,11040.826341280972,0.0,54.346427508628956,706.5276071148937,1465.7316210083911,1942.244038253062,2325.63521536661,2769.4592008437285,1445.9986539037636,187.80025680280573,113.67349673150733,29.409823747581967,0.0,13964.852828474912,14.518114114684616,525.2221360088057,1123.9686239198024,1897.5389002738905,2356.672058452383,2694.7431316495176,3053.583782473232,1849.4369026706893,281.3483536661436,115.68438891543593,51.057241411949974,1.0791949183760772,11725.82926794725,0.0,56.269731383553335,710.9229974437139,1473.0965356011482,1953.5920756146686,2341.4454415315518,2785.5307460188938,1789.3299587344554,381.45196938235694,184.6592460862321,49.53056615067741,0.0,14634.582763413686,15.041401118440087,526.6969934828313,1125.8893663241688,1901.6141609393287,2362.182436044927,2701.8149403310567,3060.0139974055564,2155.4388685539493,515.4314919667955,181.97770359645094,87.0296613546296,1.4517422955513972,12431.175305651599,0.0,57.471161958643336,713.736057706224,1477.9352244850309,1960.9464190231593,2351.70766760927,2795.9002393491173,2000.8537919921855,714.6946046690841,281.1900171317475,76.74012172713635,0.0,bad
