,prob,pg
0,1.0000000000000002,9.025
1,1.0000000000000002,9.075000000000001
2,0.9999980241746085,9.125000000000002
3,0.9999980241746086,9.175000000000002
4,0.9999979560454063,9.225000000000003
5,0.9999979559029173,9.275000000000004
6,0.9999979559029173,9.325000000000005
7,0.9999971551046258,9.375000000000005
8,0.9999971543446845,9.425000000000006
9,0.9999971543446845,9.475000000000007
10,0.9999966307530609,9.525000000000007
11,0.9999965465650419,9.575000000000008
12,0.9999952525491438,9.625000000000009
13,0.9999927311315722,9.67500000000001
14,0.9999927304597361,9.72500000000001
15,0.9999926096223725,9.775000000000011
16,0.9999727513044117,9.825000000000012
17,0.9999690364199119,9.875000000000012
18,0.9999636125496973,9.925000000000013
19,0.9999632038066468,9.975000000000014
20,0.9999577549543559,10.025000000000015
21,0.9999475037908578,10.075000000000015
22,0.9999469196377793,10.125000000000016
23,0.9999415815416104,10.175000000000017
24,0.9999377195012504,10.225000000000017
25,0.9999316120933085,10.275000000000018
26,0.9999208982488871,10.325000000000019
27,0.999907794694159,10.37500000000002
28,0.9999014208821625,10.42500000000002
29,0.9998941789149159,10.475000000000021
30,0.9998590982997343,10.525000000000022
31,0.9997469545263229,10.575000000000022
32,0.99971234942222,10.625000000000023
33,0.9996893889659406,10.675000000000024
34,0.9996835187881925,10.725000000000025
35,0.9996653192478716,10.775000000000025
36,0.9995826185658333,10.825000000000026
37,0.9995618639208664,10.875000000000027
38,0.999501412803018,10.925000000000027
39,0.9992923721177847,10.975000000000028
40,0.9991885755860148,11.025000000000029
41,0.9990294696909447,11.07500000000003
42,0.9989912679293632,11.12500000000003
43,0.9989408518182723,11.175000000000031
44,0.9988844849229983,11.225000000000032
45,0.9988063672919438,11.275000000000032
46,0.998761747420112,11.325000000000033
47,0.9986782345780276,11.375000000000034
48,0.9986045798187817,11.425000000000034
49,0.9985799889257836,11.475000000000035
50,0.9985481451172165,11.525000000000036
51,0.9983299789773447,11.575000000000037
52,0.9982340164825123,11.625000000000037
53,0.9979845255138384,11.675000000000038
54,0.9979148834774048,11.725000000000039
55,0.9975904757270281,11.77500000000004
56,0.9969544451481533,11.82500000000004
57,0.9968493612720978,11.87500000000004
58,0.9965753135071507,11.925000000000042
59,0.9963168880621003,11.975000000000042
60,0.9961743415536739,12.025000000000043
61,0.9956905101899305,12.075000000000044
62,0.9953327294761205,12.125000000000044
63,0.9947823920206617,12.175000000000045
64,0.9945593049531676,12.225000000000046
65,0.9942234389651547,12.275000000000047
66,0.9938196509694881,12.325000000000047
67,0.9936057007632512,12.375000000000048
68,0.9931342180980394,12.425000000000049
69,0.9929104937710633,12.47500000000005
70,0.992689463196426,12.52500000000005
71,0.992278564484367,12.57500000000005
72,0.9918861203314158,12.625000000000052
73,0.9914996688994757,12.675000000000052
74,0.9909339411842433,12.725000000000053
75,0.9897095993189718,12.775000000000054
76,0.9890256761217228,12.825000000000054
77,0.9874634085595162,12.875000000000055
78,0.986350835570403,12.925000000000056
79,0.9854819085898946,12.975000000000056
80,0.9844147328154277,13.025000000000057
81,0.9822388559980398,13.075000000000058
82,0.9811765532078475,13.125000000000059
83,0.9786844065434375,13.17500000000006
84,0.9762224550115706,13.22500000000006
85,0.9722352777264154,13.27500000000006
86,0.9707441568393234,13.325000000000061
87,0.9696864468319027,13.375000000000062
88,0.9673446958199571,13.425000000000063
89,0.965158792798085,13.475000000000064
90,0.9633494068907928,13.525000000000064
91,0.9608517015079083,13.575000000000065
92,0.9589516393769599,13.625000000000066
93,0.9558625777116037,13.675000000000066
94,0.9530673145526529,13.725000000000067
95,0.9519423105107649,13.775000000000068
96,0.9498676476370469,13.825000000000069
97,0.9472517587904451,13.87500000000007
98,0.9441491917211747,13.92500000000007
99,0.9422161281769525,13.97500000000007
100,0.9392993294251851,14.025000000000071
101,0.9376757551591004,14.075000000000072
102,0.9358585391812186,14.125000000000073
103,0.9335191684181631,14.175000000000074
104,0.9308692099919215,14.225000000000074
105,0.9279894505652856,14.275000000000075
106,0.9253569153266882,14.325000000000076
107,0.9223566740929203,14.375000000000076
108,0.9199876121746225,14.425000000000077
109,0.9170230309905092,14.475000000000078
110,0.9150765049468084,14.525000000000079
111,0.9128598161385579,14.57500000000008
112,0.9094315181296223,14.62500000000008
113,0.9053485064467272,14.67500000000008
114,0.9018492564375281,14.725000000000081
115,0.8995106260740577,14.775000000000082
116,0.897617835861741,14.825000000000083
117,0.8953079140083352,14.875000000000083
118,0.8926308075896459,14.925000000000084
119,0.889849531597491,14.975000000000085
120,0.8860872761988042,15.025000000000086
121,0.8816484370032857,15.075000000000086
122,0.8784719292919656,15.125000000000087
123,0.8748246644277486,15.175000000000088
124,0.8703885594934697,15.225000000000088
125,0.8652508933289558,15.27500000000009
126,0.8593222280371844,15.32500000000009
127,0.8518039000463201,15.37500000000009
128,0.8465202492729047,15.425000000000091
129,0.8379363212057315,15.475000000000092
130,0.8300844864245949,15.525000000000093
131,0.8195647480680921,15.575000000000093
132,0.8104124392201122,15.625000000000094
133,0.7988540400032254,15.675000000000095
134,0.788638283584177,15.725000000000096
135,0.7791122724936034,15.775000000000096
136,0.7641270323407273,15.825000000000097
137,0.7497683641951608,15.875000000000098
138,0.7341375265505661,15.925000000000098
139,0.7203180335436696,15.9750000000001
140,0.7044930464970102,16.025000000000098
141,0.6884351570167118,16.075000000000102
142,0.6719236270573523,16.1250000000001
143,0.6532360284955322,16.175000000000104
144,0.6259918654581326,16.2250000000001
145,0.6063762522092457,16.275000000000105
146,0.582242681430342,16.325000000000102
