,prob,pg
0,1.0000000000000002,7.025
1,1.0000000000000002,7.074999999999999
2,1.0000000000000002,7.125
3,0.9999999998575111,7.174999999999999
4,0.9999999990975699,7.225
5,0.9999999990975698,7.274999999999999
6,0.9999999990975698,7.324999999999999
7,0.9999999924506098,7.374999999999998
8,0.999999991778774,7.424999999999999
9,0.999999991778774,7.474999999999998
10,0.999997919208105,7.524999999999999
11,0.9999974877464023,7.5749999999999975
12,0.9999974877464023,7.624999999999998
13,0.9999974877464022,7.674999999999997
14,0.9999974877464023,7.724999999999998
15,0.9999974877464024,7.774999999999997
16,0.9999961360932408,7.8249999999999975
17,0.999994322093535,7.8749999999999964
18,0.9999923573271228,7.924999999999997
19,0.999991816127342,7.974999999999996
20,0.9999917907561702,8.024999999999997
21,0.9999906451778826,8.074999999999996
22,0.9999711896706736,8.124999999999996
23,0.9999693848613188,8.174999999999995
24,0.9999456207559181,8.224999999999996
25,0.9999450229290545,8.274999999999995
26,0.9999377198837127,8.324999999999996
27,0.9999315448125836,8.374999999999995
28,0.9999214474331506,8.424999999999995
29,0.9999025235848714,8.474999999999994
30,0.9998960061784368,8.524999999999995
31,0.9998121058349327,8.574999999999994
32,0.9997884333372579,8.624999999999995
33,0.9997612252991881,8.674999999999994
34,0.9997161606766827,8.724999999999994
35,0.9997062207944782,8.774999999999993
36,0.9996991222053581,8.824999999999994
37,0.9996852651044873,8.874999999999993
38,0.9996307695672434,8.924999999999994
39,0.9996211877927152,8.974999999999993
40,0.999451588650887,9.024999999999993
41,0.9993939400805812,9.074999999999992
42,0.9993600623041977,9.124999999999993
43,0.9992854518494186,9.174999999999992
44,0.9992355589401731,9.224999999999993
45,0.9989851823064964,9.274999999999991
46,0.9989487764472521,9.324999999999992
47,0.9988358182285559,9.374999999999991
48,0.9987600266925396,9.424999999999992
49,0.9980558815090672,9.47499999999999
50,0.9975439018885556,9.524999999999991
51,0.9972576667815075,9.57499999999999
52,0.9971771912732248,9.624999999999991
53,0.9970389137555961,9.67499999999999
54,0.9967892792192787,9.72499999999999
55,0.996725626603087,9.77499999999999
56,0.9964349003361246,9.82499999999999
57,0.9961049017469283,9.87499999999999
58,0.9957297166873817,9.92499999999999
59,0.9951975003537276,9.974999999999989
60,0.9949732318568242,10.02499999999999
61,0.9945514943162648,10.074999999999989
62,0.9938704188285323,10.12499999999999
63,0.9930346926232226,10.174999999999988
64,0.9922010905106406,10.224999999999989
65,0.9916676655380061,10.274999999999988
66,0.9909291270100171,10.324999999999989
67,0.9897737269280434,10.374999999999988
68,0.9886912787473436,10.424999999999988
69,0.9877518339306833,10.474999999999987
70,0.9853107961174796,10.524999999999988
71,0.9833613872477281,10.574999999999987
72,0.9823493597995424,10.624999999999988
73,0.9806845999086881,10.674999999999986
74,0.9774962254673139,10.724999999999987
75,0.975497075729932,10.774999999999986
76,0.971020239292238,10.824999999999987
77,0.9685403561509205,10.874999999999986
78,0.9654515222193824,10.924999999999986
79,0.9620441664428067,10.974999999999985
80,0.9589251721096772,11.024999999999986
81,0.9515042937023365,11.074999999999985
82,0.9462907892299147,11.124999999999986
83,0.9390655707243947,11.174999999999985
84,0.9305154906907411,11.224999999999985
85,0.9257755211483712,11.274999999999984
86,0.9170188339633186,11.324999999999985
87,0.9081145337393838,11.374999999999984
88,0.8995257399408056,11.424999999999985
89,0.8905767160553241,11.474999999999984
90,0.8816110262329244,11.524999999999984
91,0.8689155832967356,11.574999999999983
92,0.8559141719374288,11.624999999999984
93,0.8448837107124495,11.674999999999983
94,0.8310847366689849,11.724999999999984
95,0.8160323778098357,11.774999999999983
96,0.8005089277977515,11.824999999999983
97,0.786005347005504,11.874999999999982
98,0.7712493542784218,11.924999999999983
99,0.7511336662029783,11.974999999999982
100,0.7306567168457694,12.024999999999983
101,0.7138856727705529,12.074999999999982
102,0.6946597578607399,12.124999999999982
103,0.675116578064359,12.174999999999981
104,0.6507022150379617,12.224999999999982
105,0.6307254297425717,12.27499999999998
106,0.6063099045399705,12.324999999999982
107,0.581408833604459,12.37499999999998
108,0.56161071955273,12.424999999999981
109,0.5404476813606651,12.47499999999998
110,0.5176228097361805,12.52499999999998
111,0.49093998090599505,12.57499999999998
112,0.4667505989259407,12.62499999999998
113,0.4466282316736113,12.67499999999998
114,0.425515797537502,12.72499999999998
115,0.4051965305406021,12.774999999999979
116,0.38101926407428405,12.82499999999998
117,0.36001557635564985,12.874999999999979
118,0.3360173498995611,12.92499999999998
119,0.31430712064594557,12.974999999999978
120,0.2953146320477529,13.024999999999979
121,0.2676607553460375,13.074999999999978
122,0.24492296578241118,13.124999999999979
123,0.22728447449914896,13.174999999999978
124,0.21176764412793148,13.224999999999978
125,0.19392675800349998,13.274999999999977
126,0.18036840347150598,13.324999999999978
127,0.16334935629407563,13.374999999999977
128,0.14482809466518554,13.424999999999978
129,0.13428278062832033,13.474999999999977
130,0.12502269689448586,13.524999999999977
131,0.11325840552057821,13.574999999999976
132,0.10121181943151546,13.624999999999977
133,0.09047815812630679,13.674999999999976
134,0.08089075064186747,13.724999999999977
135,0.0730224996406493,13.774999999999975
136,0.06654463120612653,13.824999999999976
137,0.05986853841665329,13.874999999999975
138,0.05239443602464702,13.924999999999976
139,0.045950234678594354,13.974999999999975
140,0.041620617734869164,14.024999999999975
141,0.036871944504602225,14.074999999999974
142,0.033808730847245276,14.124999999999975
143,0.028105973038433395,14.174999999999974
144,0.025024869935873828,14.224999999999975
145,0.02177567349126541,14.274999999999974
146,0.016886858244275396,14.324999999999974
147,0.01359816552419514,14.374999999999973
