,prob,pg
0,1.0000000000000004,7.425000000000001
1,1.0000000000000004,7.475
2,1.0000000000000004,7.525
3,0.9999999318707982,7.574999999999999
4,0.9999999318707979,7.625
5,0.9999979559029172,7.674999999999999
6,0.9999979559029172,7.725
7,0.999997870954957,7.774999999999999
8,0.9999977540781988,7.824999999999999
9,0.9999974549655009,7.874999999999998
10,0.9999969073994527,7.924999999999999
11,0.9999967001644365,7.974999999999998
12,0.9999967001644365,8.024999999999999
13,0.9999961939437478,8.074999999999998
14,0.9999949745588347,8.124999999999998
15,0.9999933831800444,8.174999999999997
16,0.9999930985919716,8.224999999999998
17,0.9999895780849308,8.274999999999997
18,0.9999894490617991,8.324999999999998
19,0.9999684583110249,8.374999999999996
20,0.9999676556006369,8.424999999999997
21,0.9999634274419652,8.474999999999996
22,0.9999538484289398,8.524999999999997
23,0.9999346794139519,8.574999999999996
24,0.9999234068455674,8.624999999999996
25,0.9999177666862625,8.674999999999995
26,0.9999129652941025,8.724999999999996
27,0.999907213902465,8.774999999999995
28,0.9998489243831141,8.824999999999996
29,0.9998329823742103,8.874999999999995
30,0.999804771008298,8.924999999999995
31,0.9997715696478151,8.974999999999994
32,0.9997016369280136,9.024999999999995
33,0.9995492769127272,9.074999999999994
34,0.9994919974688812,9.124999999999995
35,0.9994718098563088,9.174999999999994
36,0.9994116914895146,9.224999999999994
37,0.9992631968272989,9.274999999999993
38,0.9992329403327761,9.324999999999994
39,0.9991740845652922,9.374999999999993
40,0.9991044559937838,9.424999999999994
41,0.9989614203808769,9.474999999999993
42,0.9987021848922741,9.524999999999993
43,0.9986255139056688,9.574999999999992
44,0.9984291070041929,9.624999999999993
45,0.9977591069375535,9.674999999999992
46,0.9972730290401106,9.724999999999993
47,0.997034607591134,9.774999999999991
48,0.9967685376765324,9.824999999999992
49,0.996647070773047,9.874999999999991
50,0.9963532972647429,9.924999999999992
51,0.9961894736882675,9.97499999999999
52,0.9958219902910116,10.024999999999991
53,0.9955304013442614,10.07499999999999
54,0.9946723049708532,10.124999999999991
55,0.9939803185923429,10.17499999999999
56,0.9931934436082515,10.22499999999999
57,0.992607838585364,10.27499999999999
58,0.9918868173576001,10.32499999999999
59,0.9908738778081467,10.37499999999999
60,0.9899827173461773,10.42499999999999
61,0.9890165754949847,10.474999999999989
62,0.9880451316520017,10.52499999999999
63,0.9870376565765233,10.574999999999989
64,0.9859688678524177,10.62499999999999
65,0.9848942082895275,10.674999999999988
66,0.9828811830475752,10.724999999999989
67,0.9803859551172114,10.774999999999988
68,0.9790860121799183,10.824999999999989
69,0.9769273052804044,10.874999999999988
70,0.9740903379407868,10.924999999999988
71,0.9726398481770973,10.974999999999987
72,0.967782987803897,11.024999999999988
73,0.9655350758856441,11.074999999999987
74,0.9635132987412323,11.124999999999988
75,0.9588949036177428,11.174999999999986
76,0.956172459276235,11.224999999999987
77,0.9531490558749351,11.274999999999986
78,0.9501678599090906,11.324999999999987
79,0.9480490891980251,11.374999999999986
80,0.9450203950277378,11.424999999999986
81,0.9407089895080601,11.474999999999985
82,0.9386342877247658,11.524999999999986
83,0.9351475853350931,11.574999999999985
84,0.9327356802179895,11.624999999999986
85,0.9287665606549879,11.674999999999985
86,0.9252413636944765,11.724999999999985
87,0.9189468182879652,11.774999999999984
88,0.9152155412789276,11.824999999999985
89,0.9115492721163654,11.874999999999984
90,0.907003435316432,11.924999999999985
91,0.9038461203059933,11.974999999999984
92,0.8997245278643454,12.024999999999984
93,0.8972188386804529,12.074999999999983
94,0.894983517846756,12.124999999999984
95,0.8912645855677247,12.174999999999983
96,0.8883099485283479,12.224999999999984
97,0.8849701316048653,12.274999999999983
98,0.8796900680726056,12.324999999999983
99,0.8764565384929464,12.374999999999982
100,0.873315066661644,12.424999999999983
101,0.8714274520561309,12.474999999999982
102,0.8687225670184244,12.524999999999983
103,0.866416730048486,12.574999999999982
104,0.8630633437288396,12.624999999999982
105,0.8612715129934022,12.674999999999981
106,0.8577693826401664,12.724999999999982
107,0.8549163302967373,12.77499999999998
108,0.8513518234771701,12.824999999999982
109,0.8491594700161462,12.87499999999998
110,0.8465054320236687,12.924999999999981
111,0.8428217725331016,12.97499999999998
112,0.8383695160387181,13.02499999999998
113,0.8359942742082577,13.07499999999998
114,0.8332693098970197,13.12499999999998
115,0.8294096106558393,13.17499999999998
116,0.8273114272915437,13.22499999999998
117,0.8250385234170716,13.274999999999979
118,0.8226846178878431,13.32499999999998
119,0.8188310021121594,13.374999999999979
120,0.8161922680821845,13.42499999999998
121,0.8135417080395311,13.474999999999978
122,0.8102749422132329,13.524999999999979
123,0.8080573411565515,13.574999999999978
124,0.8044122510743905,13.624999999999979
125,0.800916747306402,13.674999999999978
126,0.799001542107899,13.724999999999978
127,0.7970486157104355,13.774999999999977
128,0.7947569750540544,13.824999999999978
129,0.7921406582510324,13.874999999999977
130,0.7877431870397211,13.924999999999978
131,0.7832014144990449,13.974999999999977
132,0.779607712638946,14.024999999999977
133,0.7756037861458414,14.074999999999976
134,0.7701022101364569,14.124999999999977
135,0.7641871759183583,14.174999999999976
136,0.7606378042038533,14.224999999999977
137,0.7557841664736835,14.274999999999975
138,0.7502884916546688,14.324999999999976
139,0.7449135162461596,14.374999999999975
140,0.7379286845960124,14.424999999999976
141,0.7286208819285112,14.474999999999975
142,0.7206751966910329,14.524999999999975
143,0.7127177509877706,14.574999999999974
144,0.7049106659379775,14.624999999999975
145,0.6955581869219325,14.674999999999974
146,0.68635147271539,14.724999999999975
147,0.6755458946683688,14.774999999999974
