,9,10,11,12,1,2,3,4
0.01,0.07063843236653718,1e-08,1e-08,1e-08,0.029210821376909196,0.22716329697466928,0.687589063004281,0.8334425908546684
0.02,0.07546180179711863,1e-08,1e-08,1e-08,0.031505199615299274,0.239664742284807,0.6905439866393236,0.8343160558597392
0.03,0.08028517122770008,1e-08,1e-08,1e-08,0.033799577853689346,0.2521661875949447,0.693498910274366,0.83518952086481
0.04,0.08510854065828154,1e-08,1e-08,1e-08,0.036093956092079424,0.26466763290508244,0.6964538339094086,0.8360629858698808
0.05,0.089931910088863,1e-08,1e-08,1e-08,0.038388334330469495,0.27716907821522013,0.6994087575444511,0.8369364508749516
0.06,0.09475527951944446,1e-08,1e-08,1e-08,0.04068271256885957,0.2896705235253578,0.7023636811794937,0.8378099158800224
0.07,0.09957864895002591,1e-08,1e-08,1e-08,0.04297709080724965,0.3021719688354956,0.7053186048145361,0.8386833808850932
0.08,0.10440201838060736,1e-08,1e-08,1e-08,0.04527146904563972,0.31467341414563327,0.7082735284495787,0.8395568458901639
0.09,0.10922538781118882,1e-08,1e-08,1e-08,0.0475658472840298,0.32717485945577096,0.7112284520846212,0.8404303108952347
0.1,0.11404875724177027,1e-08,1e-08,1e-08,0.04986022552241988,0.3396763047659087,0.7141833757196637,0.8413037759003055
0.11,0.11887212667235172,1e-08,1e-08,1e-08,0.05215460376080995,0.35217775007604646,0.7171382993547062,0.8421772409053763
0.12,0.12369549610293318,1e-08,1e-08,1e-08,0.05444898199920002,0.3646791953861841,0.7200932229897488,0.8430507059104471
0.13,0.12851886553351463,1e-08,1e-08,1e-08,0.05674336023759011,0.37718064069632184,0.7230481466247912,0.8439241709155179
0.14,0.13334223496409608,1e-08,1e-08,1e-08,0.05903773847598018,0.3896820860064596,0.7260030702598337,0.8447976359205887
0.15,0.13816560439467754,1e-08,1e-08,1e-08,0.06133211671437025,0.4021835313165973,0.7289579938948763,0.8456711009256594
0.16,0.142988973825259,1e-08,1e-08,1e-08,0.06362649495276033,0.414684976626735,0.7319129175299187,0.8465445659307302
0.17,0.14781234325584047,1e-08,1e-08,1e-08,0.0659208731911504,0.42718642193687273,0.7348678411649613,0.847418030935801
0.18,0.1526357126864219,1e-08,1e-08,1e-08,0.06821525142954048,0.4396878672470104,0.7378227648000037,0.8482914959408718
0.19,0.15745908211700338,1e-08,1e-08,1e-08,0.07050962966793055,0.4521893125571481,0.7407776884350463,0.8491649609459426
0.2,0.1622824515475848,1e-08,1e-08,1e-08,0.07280400790632063,0.46469075786728586,0.7437326120700888,0.8500384259510134
0.21,0.16710582097816626,1e-08,1e-08,1e-08,0.0750983861447107,0.47719220317742356,0.7466875357051314,0.8509118909560842
