# Generated by vcsn_npz_to_csv.ipynb    Author Bryn Gibson
# This file contains vcsn data detrended by SWG Full Package 
# The data is for the coordinates lat_val: -43.372 lon_val: 172.333 
date,pr,tasmax,tasmin,rsds,evspsblpot
1986-09-17,1.3942616533313412e-05,282.5197916205544,277.29298458975234,92.45473833621037,1.3633134310140846e-05
1986-09-18,1.74148353835335e-05,282.71980433608394,276.5929730786705,79.72323309186282,1.2475726314212887e-05
1986-09-19,0.0,284.2198048445823,276.19297987813565,117.91776086753481,1.8262777846597943e-05
1986-09-20,4.2877836676780134e-05,285.3198114565963,275.6929805740851,97.08438031801151,1.479055122055858e-05
1986-09-21,9.312937436334323e-06,285.8198119650947,278.3929934770658,97.08438142132022,1.7105372988787127e-05
1986-09-22,0.0,287.0197941630462,274.99300027653084,141.06597279562502,2.1735017025105888e-05
1986-09-23,0.0,287.8198129820914,273.6929826619334,194.3068338842853,2.4049837883839737e-05
1986-09-24,0.0,288.7198073870741,275.3929955649141,158.4271200217737,2.0577611257800374e-05
1986-09-25,0.0,288.3198139990881,277.3929962608635,202.4086885078949,2.4049842341084623e-05
1986-09-26,0.0,292.3198145075865,276.89299695681296,170.00121890807864,2.4049844569707067e-05
1986-09-27,0.0,297.11980280905357,281.6929854457312,148.01042106119203,3.215171655119293e-05
1986-09-28,6.139632023405284e-05,285.5197972140363,278.8929983487119,69.3065494838367,1.3633158824987724e-05
1986-09-29,0.0,290.81981603308157,276.59298073411446,226.7143112072626,3.562395168208903e-05
1986-09-30,0.0,291.2198104380643,281.1929875335795,218.612429376001,3.5623953910711476e-05
1986-10-01,0.0,295.5197987395314,279.3930004365602,227.87172308184878,4.835546679039896e-05
1986-10-02,0.0,293.41979314451413,279.39300113250965,99.39921289365358,2.752208861509294e-05
1986-10-03,3.477583595667966e-05,298.01979975652813,286.5929835179122,150.32524701698182,4.256842194388123e-05
1986-10-04,0.00014935941726434976,284.4197941615109,281.89300252440853,48.473178265554225,1.363317219672239e-05
1986-10-05,6.25536558800377e-05,285.8198190840717,281.2929971168424,93.61216786373598,1.5947994874445638e-05
1986-10-06,0.0,285.5198012820232,280.79299781279184,122.54741829565796,1.7105406418123784e-05
1986-10-07,4.683136921812547e-06,284.41979568700594,278.4930107157725,127.1770580708417,1.710540864674623e-05
1986-10-08,8.15535804576939e-06,286.61980840253557,280.09298699765947,99.39921951350587,1.8262820190424376e-05
1986-10-09,0.0,287.4197967040027,281.9930121076714,157.2697269034357,2.4049873541798835e-05
1986-10-10,6.486843631137162e-05,287.2198155230479,278.99301280362084,145.69561606826784,2.404987577042128e-05
1986-10-11,0.0003935728454962373,285.61980992803063,281.5929890855078,53.102824660590215,1.131836825747339e-05
1986-10-12,3.5256769024272216e-06,287.5198043330134,282.4930141955198,129.49188292332278,1.8262829104914148e-05
1986-10-13,0.0,287.6198109450274,281.79300268443797,156.11230638991273,2.0577653601626804e-05
1986-10-14,0.0,288.6198114535257,281.09299117335615,152.64009374810425,2.4049884684911056e-05
1986-10-15,0.0,291.6198119620241,277.9930162833681,251.0199318875458,3.4466575296508326e-05
1986-10-16,0.0,295.0198063670068,282.59299256525503,232.5013783033545,4.48832713650738e-05
1986-10-17,0.000251211371505633,292.31982518605207,279.09299326120447,240.60324708244445,4.1411044739034445e-05
1986-10-18,5.213683834881522e-05,286.5198073840035,279.9930183712164,109.81591755831178,2.0577664744739024e-05
1986-10-19,0.0,287.0198078925019,280.99301906716585,175.78829262402283,2.7522126501674484e-05
1986-10-20,0.0,291.2198206080315,275.2930075560841,268.3810824236206,4.0253639381361965e-05
1986-10-21,0.0,292.61981501301426,283.79300825203353,150.3252668765387,3.099435981358118e-05
1986-10-22,8.155217983585317e-06,290.2198216250282,278.9930211550142,244.07548160289429,3.330918249130443e-05
1986-10-23,0.0,291.0198099264953,278.2930096439324,217.45506034292177,3.446659312548787e-05
1986-10-24,0.0,294.9198043314781,283.6930042363662,144.5382218466211,3.330918694854932e-05
1986-10-25,0.0,295.41980483997645,280.59299882880003,269.53849760813296,4.025365052447418e-05
1986-10-26,0.0,292.119817555506,279.7930117317807,262.59404070362916,3.793883230399582e-05
1986-10-27,0.0,290.21982416752,280.5930002206989,185.04757879424255,2.8679552736215035e-05
1986-10-28,0.0,292.4198063654715,279.3930192271953,278.79777826180907,4.488329810854313e-05
1986-10-29,9.312558177043684e-06,289.9198068739699,278.99302602666035,210.51060895496155,2.2892507889697306e-05
1986-10-30,0.0,293.21982569301514,279.79301451557853,284.58482880827023,4.2568482116687206e-05
1986-10-31,0.0,291.71982620151346,284.293015211528,217.4550691693915,3.5624022998007236e-05
1986-11-01,0.0,293.71982671001183,283.89302201099304,296.1589276945752,5.1827768370335325e-05
1986-11-02,0.00017250733799301088,290.2198272185102,282.79301660342685,110.97335140530578,2.636474565884889e-05
1986-11-03,0.0,290.0198155199773,283.3930234028919,216.29766281134889,3.215179901022335e-05
1986-11-04,0.0,292.7198282355069,281.6930118918101,235.97361301133728,3.7938852361597815e-05
1986-11-05,0.0,298.519816536974,280.2930186912752,255.6495937289038,4.2568495488421875e-05
1986-11-06,0.0,295.0198170454724,284.9930315942559,211.66802744940003,4.372590612260531e-05
1986-11-07,0.0,295.6198236574864,284.1930139796585,259.1218249394275,5.182778174206999e-05
1986-11-08,0.0,292.31983637301596,285.39302688263916,212.82542406519715,3.9096273319627395e-05
1986-11-09,0.0,294.2198307779987,279.9930336821042,320.46457006596677,4.951296211223526e-05
1986-11-10,0.0,292.9198129759502,282.6930160675068,269.53851526107235,4.48833270806349e-05
1986-11-11,0.0,294.9198134844486,280.8930289704875,300.78857739953736,4.256850886015653e-05
1986-11-12,3.3618031011428684e-05,288.7198323034938,284.7930235629213,146.85307740421325,2.8679588394174134e-05
1986-11-13,0.0,291.71983281199215,277.59301205183954,261.43665089521727,4.8355562621164034e-05
1986-11-14,0.0,288.5198211134593,277.39303105833585,172.3160923061432,2.5207363996757216e-05
1986-11-15,0.0,290.419815518442,281.4930378578009,252.17739101687377,4.02536973255455e-05
1986-11-16,0.0,292.3198404410029,277.2930263467191,333.19608413678407,4.835556930703137e-05
1986-11-17,0.0,293.3198409495012,280.0930148356373,304.260843540874,4.4883342680992005e-05
1986-11-18,0.0,292.0198231474527,282.8930338421336,254.49219840394835,4.1411116054952636e-05
1986-11-19,0.0,292.0198236559511,281.39303453808304,318.1497312455383,5.6457445745762124e-05
1986-11-20,0.0,292.2198363714807,279.19302302700123,343.61277556173764,5.645744797438456e-05
1986-11-21,0.0,293.0198246729478,278.5930176194351,343.61277666504634,5.645745020300701e-05
1986-11-22,1.1627137610048521e-05,293.7198373884774,280.7930305224158,295.0015411960895,5.1827815171406644e-05
1986-11-23,0.0,299.8198440004914,284.6930251148496,313.5201275044763,7.034637371687794e-05
1986-11-24,0.00010769215441541746,296.0198261984429,287.79303191431467,260.2792533636444,5.761486893241415e-05
1986-11-25,0.0004919522325508296,284.5198267069412,282.99304481729536,79.72330811685546,1.4790698309639865e-05
1986-11-26,0.00012736809730995446,285.41982111192397,282.39303940972917,94.76964253315245,2.0577751661014328e-05
1986-11-27,0.0,291.81984603448484,281.3930401056786,268.3811243493518,4.256854451811563e-05
1986-11-28,0.0,292.61983433595196,283.19302859459685,200.09395504250426,3.446667335589585e-05
1986-11-29,0.0,289.1198348444503,276.39304149757754,259.1218492122192,3.6781499671597906e-05
1986-11-30,1.972892823687289e-05,286.3198475599799,277.4930482970426,119.07524997373108,1.94203503509537e-05
1986-12-01,1.0469639164512046e-05,288.3198480684783,279.8930428894764,256.8070320828991,4.604078228726722e-05
1986-12-02,4.682578037318308e-06,287.91982416291415,281.1930313783946,205.88100779558286,3.330927386482462e-05
1986-12-03,0.0,290.51983077492815,281.8930442813753,245.2329376098291,4.25685578898503e-05
1986-12-04,0.0,292.51983128342647,282.99305108084036,311.20528978735655,5.182784191487597e-05
1986-12-05,0.0,292.2198439989561,280.1930334662429,352.8720694551184,5.414266095462041e-05
1986-12-06,0.0,295.21984450745447,280.9930524727393,311.205291993974,5.067043069060224e-05
1986-12-07,0.0,294.5198328089216,280.8930470651731,342.4553846500171,5.41426654118653e-05
1986-12-08,0.0,293.71984552445116,281.39304776112255,276.4830041615289,4.025374858386171e-05
1986-12-09,0.0,293.6198399294339,279.5930301465251,352.87207386835325,5.2985261463549184e-05
1986-12-10,0.0,293.6198404379323,282.8930491530214,186.20503700779477,3.2151881469253774e-05
1986-12-11,0.0,293.8198531534619,284.1930376419396,271.85336879958004,4.488339616793065e-05
1986-12-12,0.0,292.01983535141335,285.0930322343734,127.1771308892169,2.8679655252847445e-05
1986-12-13,0.0,295.4198297563961,286.2930451373541,308.8905108987756,5.645749923270077e-05
1986-12-14,0.0,299.6198424719257,285.7930458333036,130.64936209974059,5.182786420110041e-05
1986-12-15,0.0,300.41983077339285,288.9930587362843,300.78861491203367,7.381865523921231e-05
1986-12-16,1.625653931114357e-05,291.81985569595366,285.7930472252025,178.1031759518658,3.793894596374045e-05
1986-12-17,0.0,297.2198501009364,284.9930601281832,311.2053041303699,6.224455745095316e-05
1986-12-18,0.0,298.3198567129504,285.19304251358574,241.7607098967645,5.414268992671218e-05
1986-12-19,0.0,300.21985111793316,289.7930493130508,235.97366266022945,6.340197395173785e-05
1986-12-20,0.0,302.2198516264315,286.89305611251586,345.9276279969366,7.266125797676353e-05
1986-12-21,0.00015861792780924588,300.1198460314142,287.3930568084653,247.5477615465344,5.761492910522013e-05
1986-12-22,0.0,295.31985874694385,288.2930514008992,262.5941035922259,4.141119182811573e-05
1986-12-23,0.0,298.119847048411,285.2930520968486,336.66835396311274,7.150385625706986e-05
1986-12-24,0.0,296.719853660425,282.8930588963137,213.98288448536678,5.530011170400785e-05
1986-12-25,0.0,295.01984196189204,283.19304738523186,360.97395919707395,7.381867752543675e-05
1986-12-26,0.0,290.71985467742167,281.89306028821255,231.34403171151547,3.562414780086408e-05
1986-12-27,0.0,295.31986128943566,281.4930670876776,299.6312184837695,4.835566068055156e-05
1986-12-28,0.0,297.31986179793404,283.7930555765958,352.8720948312189,6.455940241490086e-05
1986-12-29,0.0,302.0198439958855,286.9930684795765,210.51067625679318,7.381868643992652e-05
1986-12-30,0.00011000661470461637,290.01984450438385,281.79305696849474,171.15873339037535,3.4466744671814045e-05
1986-12-31,0.0,292.01984501288223,281.8930637679598,315.834988766145,5.761495139144457e-05
1987-01-01,0.0,294.919839417865,278.39306446390924,341.2980025647662,5.298531272186539e-05
1987-01-02,0.0,297.3198643404258,284.29305905634305,355.1869196836999,6.687423036913506e-05
1987-01-03,0.0,295.41984043486167,286.2930597522925,296.1589972030242,5.530013399023228e-05
1987-01-04,0.0,296.51984704687567,280.5930482412107,360.97397023016106,5.877236871149534e-05
1987-01-05,0.0,297.11985365888967,282.893067247707,366.76101967331357,6.918906114208202e-05
1987-01-06,0.0,297.91984196035673,283.7930618401408,365.6036111086535,6.687423928362484e-05
1987-01-07,0.0,298.8198668829176,285.39306863960593,329.723912504931,6.687424151224729e-05
1987-01-08,0.0,296.9198429773535,287.1930571285241,263.75153201644287,5.41427367277835e-05
1987-01-09,0.0,296.41984348585186,288.09305172095793,235.97368582971248,4.835568965264333e-05
1987-01-10,0.0,296.81986840841273,287.09305241690737,196.6217582220837,5.6457561634129196e-05
1987-01-11,0.0,300.7198628133954,288.29306531988806,241.76073637617367,5.6457563862751634e-05
1987-01-12,0.0,300.9198450113469,289.59305380880625,293.8441877968652,6.803166833687812e-05
1987-01-13,0.0,302.8198699339078,288.0930545047557,320.46464178103327,6.571684647842095e-05
1987-01-14,0.0,302.21986433889055,290.2930674077364,148.010541321842,5.530015850507916e-05
1987-01-15,0.0,303.71986484738886,288.79306810368587,223.24220136069758,6.803167502274545e-05
1987-01-16,0.0,298.41984704534036,284.1930626961197,340.14057892885006,6.803167725136789e-05
1987-01-17,4.6821191972412635e-06,300.41984755383874,284.89307559910037,174.63098225383845,5.2985348379824495e-05
1987-01-18,0.0,299.51985416585273,288.3930762950498,354.0295276686706,7.497613941793639e-05
1987-01-19,0.0,300.2198668813823,282.7930708874836,225.5570098510809,6.224463099549381e-05
1987-01-20,0.0,298.9198490793338,286.5930593764018,341.2980235276318,7.381873546962028e-05
1987-01-21,0.0,299.1198617948634,286.7930722793825,304.2609152559405,7.266132929268173e-05
1987-01-22,1.625617005629465e-05,296.31987451039305,287.793072975332,191.99213278991328,6.108722927580013e-05
1987-01-23,0.0,293.91985060482887,284.5930614642502,189.67729929849543,4.6040900404256735e-05
1987-01-24,0.0,297.01985721684287,281.8930804707465,320.46465391742913,6.224464213860602e-05
1987-01-25,0.0,296.11986382885686,280.6930689596647,230.18665514280818,4.488349645594062e-05
1987-01-26,0.0,294.3198765443865,283.1930696556141,267.2237808799059,5.067054435034688e-05
1987-01-27,0.0,299.1198648458536,282.99308866211044,298.47387353594905,5.7615011564250544e-05
1987-01-28,0.0,298.3198775613832,289.0930649439974,95.92711408017573,4.835573199646976e-05
1987-01-29,0.0,299.6198658628503,283.69307174346244,308.8905627542852,5.6457603977955626e-05
1987-01-30,0.0,298.1198663713487,284.29307854292756,251.02004994157832,4.719832804815365e-05
1987-01-31,0.0,303.61986687984705,287.09306703184575,284.5849314159808,6.687429499918594e-05
1987-02-01,0.0,303.3198795953766,286.39308603834206,306.57571621069576,8.192063560393183e-05
1987-02-02,0.0,298.819880103875,288.2930806307759,312.3627656538482,6.687429945643083e-05
1987-02-03,0.0,303.41985619831087,283.6930752232097,230.1866650725866,6.918912577213288e-05
1987-02-04,0.0,301.31988112087174,289.0930698156435,194.30698172765315,8.076323388423817e-05
1987-02-05,0.0,296.21987552585443,286.7930827186242,207.03847391982904,5.877244002741354e-05
1987-02-06,0.0,297.51986382732156,278.9930956216049,282.27011869989553,4.9513160459632755e-05
1987-02-07,0.00010074694000650197,293.9198582323043,285.2930841105231,163.05690874363398,3.678165567516897e-05
1987-02-08,0.0,290.61987094783393,282.3930909099882,230.1866705891302,4.141129880199302e-05
1987-02-09,0.0,294.0198653528166,277.59307329539075,205.8810839238842,3.793906853797486e-05
1987-02-10,0.0,294.1198719648306,284.29308619837144,171.15877972934138,3.330942986839568e-05
1987-02-11,0.0,297.91986026629775,283.99309910135213,273.01084687268917,5.76150449935872e-05
1987-02-12,5.213567055761814e-05,301.4198607747961,286.49309979730157,189.67732136466975,5.9929864033331646e-05
1987-02-13,0.00023616386170033365,287.51986738681006,285.5930760791885,90.14008339327142,2.4050156576849192e-05
1987-02-14,0.00010306169133400545,287.9198617917928,280.09307677513794,94.76973079784966,2.6364977435583037e-05
1987-02-15,0.0,291.11987450732244,283.09307747108744,160.7420982341662,3.099462056240709e-05
1987-02-16,6.996638603595784e-06,291.31988722285206,283.1930842705525,203.56625705231866,3.0994622791029544e-05
1987-02-17,0.0001771359093254432,293.7198816278348,284.29309107001757,246.39044638804924,5.0670593380040634e-05
1987-02-18,0.0,289.5198699293019,281.89309786948263,233.65892588491266,4.0253909044677656e-05
1987-02-19,0.0,294.2198826448315,279.4931046689477,249.86266233978387,4.372614012796191e-05
1987-02-20,0.0,294.3198892568455,280.3930992613815,290.3720018219989,4.488355440012416e-05
1987-02-21,0.0,298.6198775583126,283.1930877502997,284.58495458546383,5.067060229453041e-05
1987-02-22,0.0,302.11987806681094,283.0930823427335,286.89980554228816,7.034657652152031e-05
1987-02-23,9.31139129534131e-06,297.91986636827806,289.19308914219863,148.01058545419062,4.372614904245169e-05
1987-02-24,0.0,295.31989129083894,281.2930959416637,278.7979095555462,4.719838376371474e-05
1987-02-25,0.0,294.3198917993373,282.39310274112876,256.80712696744865,4.604097394879738e-05
1987-02-26,0.0,298.01987399728876,284.19309123004695,224.39964210884332,3.909651846809621e-05
1987-02-27,0.00035769178066402674,296.9198684022715,286.39310413302763,254.4923098381286,4.604097840604227e-05
1987-02-28,4.982069003744982e-05,289.0198750142855,284.79309872546145,82.03823226712089,1.5948320253322424e-05
1987-03-01,5.3292911616154015e-05,293.91986941926825,281.7930994214109,226.71448001349603,3.330947221222211e-05
1987-03-02,0.00015167274978011847,291.6198821347978,287.0930879103291,90.14010214951958,1.9420555384218524e-05
1987-03-03,0.0005486644222401083,288.01987653978057,286.6930947097942,51.94557658046503,1.5948326939189755e-05
1987-03-04,3.0144683478283696e-05,285.7198892553102,283.4931137162905,82.03823668035577,1.942055984146341e-05
1987-03-05,0.0,287.9198714532617,281.09308999817745,139.9087288114965,2.2892790924747663e-05
1987-03-06,0.0,291.21989027230694,279.39310900467376,232.50153386988336,3.793912425353595e-05
1987-03-07,0.0,293.3198968843209,279.69309749359195,244.07563165287957,3.90965385256982e-05
1987-03-08,0.0,295.81989739281926,283.39311039657264,239.44599408431327,4.256876960898245e-05
