,9,10,11,12,1,2,3,4
0.01,1e-08,1e-08,1e-08,1e-08,1e-08,0.25539574316618646,0.2203059705105294,1e-08
0.02,1e-08,1e-08,1e-08,1e-08,1e-08,0.26897775478342056,0.22575212079093385,1e-08
0.03,1e-08,1e-08,1e-08,1e-08,1e-08,0.2825597664006546,0.23119827107133833,1e-08
0.04,1e-08,1e-08,1e-08,1e-08,1e-08,0.2961417780178887,0.23664442135174282,1e-08
0.05,1e-08,1e-08,1e-08,1e-08,1e-08,0.30972378963512276,0.2420905716321473,1e-08
0.06,1e-08,1e-08,1e-08,1e-08,1e-08,0.32330580125235686,0.24753672191255177,1e-08
0.07,1e-08,1e-08,1e-08,1e-08,1e-08,0.3368878128695909,0.2529828721929563,1e-08
0.08,1e-08,1e-08,1e-08,1e-08,1e-08,0.350469824486825,0.25842902247336075,1e-08
0.09,1e-08,1e-08,1e-08,1e-08,1e-08,0.36405183610405906,0.2638751727537652,1e-08
0.1,1e-08,1e-08,1e-08,1e-08,1e-08,0.37763384772129316,0.2693213230341697,1e-08
0.11,1e-08,1e-08,1e-08,1e-08,1e-08,0.3912158593385272,0.2747674733145742,1e-08
0.12,1e-08,1e-08,1e-08,1e-08,0.0037110693875441313,0.4047978709557613,0.28021362359497864,0.0003732606002077048
0.13,1e-08,1e-08,1e-08,1e-08,0.007886022448531269,0.41191103239184074,0.284286025038592,0.0007931787754413717
0.14,1e-08,1e-08,1e-08,1e-08,0.012060975509518427,0.41255534364676555,0.2869846776454143,0.0012130969506750407
0.15,1e-08,1e-08,1e-08,1e-08,0.016235928570505553,0.41319965490169036,0.2896833302522365,0.0016330151259087065
0.16,1e-08,1e-08,1e-08,1e-08,0.0204108816314927,0.41384396615661523,0.29238198285905875,0.0020529333011423743
0.17,1e-08,1e-08,1e-08,1e-08,0.02458583469247985,0.41448827741154004,0.29508063546588104,0.002472851476376042
0.18,1e-08,1e-08,1e-08,1e-08,0.028760787753466986,0.41513258866646485,0.29777928807270326,0.0028927696516097092
0.19,1e-08,1e-08,1e-08,1e-08,0.032935740814454134,0.41577689992138966,0.30047794067952555,0.003312687826843377
0.2,1e-08,1e-08,1e-08,1e-08,0.03711069387544128,0.4164212111763145,0.3031765932863478,0.003732606002077045
0.21,1e-08,1e-08,1e-08,1e-08,0.04128564693642842,0.4170655224312393,0.30587524589317,0.0041525241773107124
0.22,1e-08,1e-08,1e-08,1e-08,0.04546059999741557,0.41770983368616416,0.3085738984999923,0.00457244235254438
0.23,1e-08,1e-08,1e-08,1e-08,0.04959730751881191,0.41835414494108897,0.3112725511068145,0.02822159386487578
0.24,1e-08,1e-08,1e-08,1e-08,0.05372308774318229,0.4189984561960138,0.3139712037136368,0.058507669187806366
0.25,1e-08,1e-08,1e-08,1e-08,0.05784886796755266,0.4196427674509386,0.316669856320459,0.08879374451073695
0.26,1e-08,1e-08,1e-08,1e-08,0.06197464819192304,0.43186103923586266,0.32244646275160976,0.11907981983366753
0.27,1e-08,1e-08,1e-08,1e-08,0.06610042841629343,0.44407931102078674,0.3282230691827605,0.1493658951565983
0.28,1e-08,1e-08,1e-08,1e-08,0.07022620864066384,0.4562975828057108,0.33399967561391125,0.179651970479529
0.29,1e-08,1e-08,1e-08,1e-08,0.07435198886503419,0.46851585459063483,0.33977628204506194,0.20993804580245942
0.3,1e-08,1e-08,1e-08,1e-08,0.07847776908940457,0.4807341263755589,0.3455528884762127,0.24022412112539
0.31,1e-08,1e-08,1e-08,1e-08,0.08260354931377496,0.492952398160483,0.3513294949073634,0.27051019644832075
0.32,1e-08,1e-08,1e-08,1e-08,0.08672932953814534,0.505170669945407,0.3571061013385141,0.30079627177125134
